kategori,subkategori,tanggal,jam,latitude,longitude,tempat kejadian,nama kapal,bendera kapal,jenis kapal,berat kapal,IMO,Call Sign,MMSI,status kapal,nama perusahaan,nama pemilik,pelabuhan terakhir,pelabuhan tujuan,kapten kapal,kewarganegaraan,jumlah kru,pok/org afiliasi,modus operandi,sumber_klasifikasi_berita,isi_berita,pemeriksa,kapal penangkap,deskripsi
Penyelundupan,Penyelundupan Narkoba,19/03/2015,22:50,129.8474053,0.8270197,Laut Halmahera,MSC Rosaria,Montserrat,Kpl Derek/Crane,111,IMO 36476,XMY91413,31689,Sandar,PT. Bhanda Ghara Reksa (Persero),Ahamada,Tanjung Uban / Teluk Sasah,Letung,Emanuel Schreiner,Pitcairn Is.,,,,F,4,TNI AU,Speed Boat,
Penyelundupan,Penyelundupan Narkoba,05/06/2015,13:40,132.043903,2.25971437,Laut Halmahera,MSC Leigh,Afghanistan,Kpl Pemadam Kebakaran/Fireboat,146,IMO 38327,AEC51517,83166,Sandar,PT. Indah Yatama,Arka Giri Sukatno,Pasapuat,Bisui,Antzas,Rwanda,,,,D,3,TNI AU,Survey/Kpl Survei,
Penyelundupan,Penyelundupan Komoditi,12/08/2015,03:45,124.5532012,3.09960728,Laut Sulawesi,Altmark,Costa Rica,Kpl Selam,246,IMO 29446,UMY52011,15117,Sandar,PT. Gilsum Jasa Semesta,Bravani,Rainis,Paniti,Drummond,Turkmenistan,,,,D,2,Polri,Tongkang,
Penyelundupan,Penyelundupan Narkoba,13/07/2019,04:00,117.4771642,-7.15506621,Laut Flores,SS Suevic,Martinique,Kpl Ikan,221,IMO 19799,AWU201423,27457,Layar,PT. Manggala Jaya Makmur,Zoltn,Sukadana,Binongko,Muhammad Zain,Russia,,,,E,3,Bakamla,Kpl Pemadam Kebakaran/Fireboat,
Penyelundupan,Penyelundupan Barang Tambang,16/05/2015,11:50,122.7908048,2.50147157,Laut Sulawesi,Histria Coral,British Indian Ocean Territory,Kpl Pengebor/Drillship,213,IMO 59738,TFQ24131,24238,Lego,PT. Kargo Dua Empat,Red Hot Chili Peppers,Patimban,Budong-Budong,Ruhut Sitompul,Canada,,,,D,3,TNI,Kpl Derek/Crane,
Penyelundupan,Penyelundupan Migas,22/04/2017,03:40,118.4357106,-6.52528565,Laut Flores,SS Bardic,Montserrat,Kpl Penyelamat/Lifeboat,230,IMO 99412,ERE202512,85475,Lego,PT. Sinar Parahyangan Abadi,Theodor Schwann,Bintuhan/Linau,Manu/Gamumu,Mourinho,Nepal,,,,B,4,KKP,Penumpang,
Penyelundupan,Penyelundupan Narkoba,08/02/2018,12:15,117.5733199,-7.74392907,Laut Flores,MV Monchegorsk,Finland,Bulker/Kpl Pengangkut Barang Curah,150,IMO 55859,END131525,96761,Lego,PT. Wira Andalan Sukses,Nilo Peanha,Gresik,Pasean,Hans Frank,Timor-Leste,,,,C,2,TNI,Speed Boat,
Penyelundupan,Penyelundupan Komoditi,17/06/2015,06:40,129.8018782,0.34304263,Laut Halmahera,SS Desabla,Dominican Republic,Kpl Pesiar,154,IMO 77151,HLM23217,71492,Lego,PT. Cipta Dirgantara Pukadara,Giocondo,Patani,Damar,Feisal Tanjung,Greece,,,,B,4,Bea Cukai,Kpl Derek/Crane,
Penyelundupan,Penyelundupan Senjata Handak,05/10/2015,04:35,132.4891093,0.53850615,Laut Halmahera,MSC Rosaria,Albania,Supply Ship,139,IMO 98329,GLG16124,28477,Sandar,PT. Nafastindo Trans Logistik,Djaduk,Parigi,Kupang,Mineyev,Russia,,,,A,5,KKP,Kpl Penyelamat/Lifeboat,
Penyelundupan,Penyelundupan Barang Tambang,20/10/2016,20:25,121.6663038,2.20837651,Laut Sulawesi,"Al Rekayyat, LNG Tanker",Anguilla,Kpl Pengeruk/Dredger,130,IMO 25447,VPX1357,24964,Sandar,PT. Kharisma Tekad Karya,Emenike,Letung,Sedanau,Ivan Gaparovi,Croatia,,,,E,2,TNI AD,Kpl Pengeruk/Dredger,
Penyelundupan,Penyelundupan Narkoba,03/10/2018,21:15,132.1844566,1.83486174,Laut Halmahera,NYK Vega,Costa Rica,Tug Boat/Kpl Tunda,108,IMO 86289,TIA17225,41996,Sandar,PT. Ekspresku Internasional Logistik,Barreda,Dama,Patimban,Yuwanto Stya,Bermuda,,,,E,3,TNI,Supply Ship,
Penyelundupan,Penyelundupan Senjata Handak,26/04/2014,00:10,106.65929,-5.6946,Laut Jawa,SS Runic,Papua New Guinea,Tanker,250,IMO 91472,IUJ181718,65922,Layar,PT. Aix Indologis Exspress,Ajeng,Lurang,Kereng Bengkirai,Maksim Bykov,Trinidad & Tobago,,,,A,1,Bakamla,Kpl Layar,
Penyelundupan,Penyelundupan Narkoba,24/03/2015,18:15,123.8474805,3.62775878,Laut Sulawesi,SS Delphic,Bangladesh,Survey/Kpl Survei,236,IMO 51656,JKL152219,95314,Sandar,Yong,Surya Suryadi,Nunukan/Tunon Taka,Muara Sabak,Hiroshi Kiyotake,Hungary,,,,B,3,TNI AL,Kargo/Barang,
Penyelundupan,Penyelundupan Migas,30/12/2015,09:10,124.1392678,3.38431154,Laut Sulawesi,Osaka Express,Iraq,Kpl Pemerintah,120,IMO 33976,WEG7120,24844,Sandar,PT. Belt Logistik Indonesia,Hedwiges,Gunung Sitoli,Lipang,Ferris Jr.,Malta,,,,A,6,TNI AL,Kpl Derek/Crane,
Penyelundupan,Penyelundupan Senjata Handak,06/07/2015,03:20,125.8391018,-5.74812778,Laut Banda,MV Sea Star,Northern Mariana Is.,Kpl Pengebor/Drillship,216,IMO 63679,TXG1134,85369,Layar,CV. Adhikarya Pratama,Bella Esperance,Depapre,Nabire,Sobieski,Brunei,,,,B,3,TNI AL,Speed Boat,
Penyelundupan,Penyelundupan Barang Tambang,27/02/2019,20:30,119.9896602,-7.47714764,Laut Flores,Sitakund,Syria,Kargo/Barang,162,IMO 29613,IMM3714,45116,Sandar,PT. Top Express International,Ryan Syehan,Waiwole,Buli,Cdric Carrasso,United Kingdom,,,,B,1,KKP,Kpl Pengeruk/Dredger,
Penyelundupan,Penyelundupan Senjata Handak,17/02/2018,03:20,111.03404,-4.37589,Laut Jawa,MV Ranga,Rwanda,Kpl Layar,226,IMO 59384,FXO211325,61422,Layar,PT. Belt Logistik Indonesia,Pramitha,Susoh,Moutong,Kappelhof,Kazakhstan,,,,F,6,TNI AL,Kpl Penyelamat/Lifeboat,
Penyelundupan,Penyelundupan Narkoba,14/08/2018,03:35,126.0966092,-5.17247704,Laut Banda,SS Belgic ||,Germany,Kpl Kayu,190,IMO 11429,YKW31726,86943,Layar,PT. Biro Grata Mandiri,Ali Mufiz,Reo,Tepa,Kiki Rizky,Bahrain,,,,D,3,TNI AL,Kargo/Barang,
Penyelundupan,Penyelundupan Komoditi,14/01/2017,19:50,127.5844538,-6.70614873,Laut Banda,MV Monchegorsk,Chile,Speed Boat,137,IMO 74474,SOM6107,75437,Lego,PT. Kargo Dua Empat,Muara Sakti Simbolon,Wulandoni,Juwana,Marc-Vivien Fo,Bermuda,,,,F,4,Bakamla,Kpl Peti Kemas/Container,
Penyelundupan,Penyelundupan Narkoba,20/10/2015,10:15,137.3450424,1.27423669,Laut Halmahera,Astron,United States,Kpl Pemadam Kebakaran/Fireboat,202,IMO 33285,UEY15819,39334,Layar,PD. Anugerah Sejati,Roman Shishkin,Lasalimu,Dorosagu,Idi,"Congo, DRC",,,,D,4,Bea Cukai,Bulker/Kpl Pengangkut Barang Curah,
Penyelundupan,Penyelundupan Migas,17/08/2015,23:55,128.0280067,-4.75189729,Laut Banda,MV Delight,Austria,Kpl Ro-Ro,231,IMO 31626,CUS162516,39937,Sandar,PT. Indopos Hasyim Ashari,Maria Kristin,Teluk Air / Padang Tikar,Dofa,Ucie Nurul,Algeria,,,,B,3,KKP,Kpl Pengebor/Drillship,
Penyelundupan,Penyelundupan Narkoba,05/01/2017,21:15,118.6547486,-6.98873774,Laut Flores,USS Alnitah (AK-127),Georgia,Kpl Peti Kemas/Container,184,IMO 62651,OAZ221614,14437,Lego,PT. Gamma Epsilon ,Hasan Abdullah,Tikong,Busua,Frdric Hantz,Bangladesh,,,,B,2,TNI AD,Bulker/Kpl Pengangkut Barang Curah,
Penyelundupan,Penyelundupan Narkoba,08/05/2019,17:10,138.3666878,0.52346646,Laut Halmahera,USS Alkes (AK-110),Cambodia,Penumpang,248,IMO 14776,FGP19813,97213,Sandar,PT. Indomontas Karya Mandiri,Esa Septian Pramudha,Kuala Jelay,Banemo,Kaneshiro,Bahrain,,,,A,1,TNI AL,Penumpang,
Penyelundupan,Penyelundupan Komoditi,05/01/2014,13:00,128.213437,-5.98503298,Laut Banda,U-Sea Saskatchewan,Netherlands,Kpl Pesiar,184,IMO 58367,MGA26258,42614,Layar,Bp.Karya Mandiri,Jean Jacques Tizi,Tanjung Perak,Indari,Yama Carlos,Rwanda,,,,C,5,KKP,Kpl Ikan,
Penyelundupan,Penyelundupan Senjata Handak,22/09/2014,18:50,124.3190619,1.94722826,Laut Sulawesi,Altmark,Russia,Kpl Pemadam Kebakaran/Fireboat,248,IMO 93437,PBF241410,46633,Layar,PT. Indomontas Karya Mandiri,Junsu,Sirombu,Kuala Mendahara,Derry Sudarisman,Georgia,,,,A,3,TNI AD,Kpl Ikan,
Penyelundupan,Penyelundupan Senjata Handak,05/08/2016,23:00,108.23898,-5.41888,Laut Jawa,USS Appanoose (AK-226),Iraq,Kpl Layar,206,IMO 13174,WSK16519,36875,Sandar,PT. Indah Yatama,Juho,Batu Merah,Wayaua,Rissa Susmex,Russia,,,,E,2,TNI AD,Kpl Ikan,
Penyelundupan,Penyelundupan Migas,10/01/2014,17:55,110.38174,-5.30776,Laut Jawa,MV Resolution Bay,Lesotho,Kpl Ro-Ro,106,IMO 65165,YGX329,43915,Lego,"PT. Regal Integra Makmur, Tbk",Bernard Caesar,Calang,Maffa,Chamsyah,Myanmar,,,,F,1,Polri,Kpl Pemadam Kebakaran/Fireboat,
Penyelundupan,Penyelundupan Komoditi,22/01/2014,17:35,119.5345742,-7.73840505,Laut Flores,SS Asiatic,Cameroon,Kpl Ro-Ro,134,IMO 51588,YIX16217,64761,Sandar,PT. Mirantha Nuansa Ayu,Mignot,Dawera/Dawelor,Moa,Marta,Gibraltar,,,,F,2,TNI AU,Bulker/Kpl Pengangkut Barang Curah,
Penyelundupan,Penyelundupan Komoditi,02/10/2018,18:55,135.313229,1.76985621,Laut Halmahera,SS Fredericksburg,Kazakhstan,Kpl Ikan,218,IMO 13559,USR2019,87255,Sandar,PT. Abiyah Pratama,Moult,Bonerate,Pelita,Chalik,Dominican Republic,,,,D,2,TNI,Kpl Pengeruk/Dredger,
Penyelundupan,Penyelundupan Senjata Handak,24/06/2014,09:40,135.5576568,2.21084939,Laut Halmahera,SS Suevic,Mauritius,Kpl Pesiar,226,IMO 58596,OFW21624,95547,Sandar,PT. Lintas Expressindo Nusantara,Toomas Hendrik,Fani,Barus,Michael Bloomberg,Bulgaria,,,,F,4,Bakamla,Kpl Kayu,
Penyelundupan,Penyelundupan Migas,26/04/2014,09:35,128.3986561,-5.78976424,Laut Banda,Aranui 3,Greece,Kargo/Barang,144,IMO 59346,BXA21116,88567,Lego,PT. Indologistik Kurir Internusa,Artyom Vyacheslavovich,P. Raas,Lapuko,David Moyes,Netherlands,,,,C,5,Polri,Kpl Layar,
Penyelundupan,Penyelundupan Komoditi,27/08/2018,10:05,111.14442,-3.94749,Laut Jawa,USS Allioth (AK-109),Gabon,Penumpang,121,IMO 39885,WWW52111,57146,Layar,Berdikari,Doug Brochu,Bojonegara,Muara Padang,Aleksei Rogov,Grenada,,,,D,4,TNI AL,Kpl Ikan,
Penyelundupan,Penyelundupan Senjata Handak,21/07/2016,06:50,119.7936563,4.07358889,Laut Sulawesi,SS Tauric,Heard I. & McDonald Is.,Kpl Pemadam Kebakaran/Fireboat,103,IMO 23858,KKO191925,51857,Sandar,PT. Anggun Cipta Internusa,Abdi Pel,Maritaing,Celukan Bawang,Graham Bell,Bhutan,,,,E,3,TNI AD,Supply Ship,
Penyelundupan,Penyelundupan Senjata Handak,16/01/2014,13:30,128.9960084,-4.94642462,Laut Banda,MV Amastra,Mongolia,Kpl Ikan,227,IMO 42638,ITX171020,25829,Layar,PT. Xpresindo Courier,Jelinek,Sorong,Bastiong,Mattia Perin,Tanzania,,,,D,3,KKP,Kpl Ro-Ro,
Penyelundupan,Penyelundupan Narkoba,09/09/2015,23:25,108.62042,-4.60474,Laut Jawa,USS Albireo (AK-90),Australia,Kpl Peti Kemas/Container,181,IMO 14143,FYQ2125,46677,Layar,PT. Indopos Hasyim Ashari,Erik Mller,Marabatuan,Manipa,Permenas Padwa,Haiti,,,,D,3,Bakamla,Kargo/Barang,
Penyelundupan,Penyelundupan Migas,10/04/2015,19:35,121.8085825,3.98760485,Laut Sulawesi,SS Ionic,Qatar,Kpl Layar,243,IMO 99391,DOA201523,44652,Lego,CV. Pascal Delta Prima,Ristiyani Imawan,Waikelo,Pasuruan,Marthias Dusky Pandu,Rwanda,,,,E,2,Bakamla,Tug Boat/Kpl Tunda,
Penyelundupan,Penyelundupan Komoditi,10/03/2019,10:50,118.1646737,-7.43947897,Laut Flores,MV Empire MacKay,Niger,Kpl Pemadam Kebakaran/Fireboat,131,IMO 31878,ZYJ21821,23193,Layar,PT. Andalan Mandiri Ekspress,Riyanto,Dabo Singkep,Jailolo,Ashley Williams,Kazakhstan,,,,B,5,Polri,Tanker,
Penyelundupan,Penyelundupan Senjata Handak,09/12/2015,19:40,111.47697,-4.43646,Laut Jawa,MV Erika,Somalia,Tug Boat/Kpl Tunda,205,IMO 25715,XFF151424,68778,Sandar,Toko Obat Bandung,Shanmukham,Tanjung Priok,Adaut,Corelli,Azerbaijan,,,,E,1,Bea Cukai,Survey/Kpl Survei,
Penyelundupan,Penyelundupan Komoditi,05/04/2016,12:15,123.6775182,3.70202411,Laut Sulawesi,MV Empire MacCabe,Bolivia,Survey/Kpl Survei,109,IMO 21512,ZIM41210,39355,Layar,PT. ESL EXPRESS,Jung Hyun,Biaro,Wini,Cristian Chivu,Austria,,,,C,5,TNI AL,Penumpang,
Penyelundupan,Penyelundupan Migas,25/06/2017,12:55,137.9377188,0.26270062,Laut Halmahera,MS Stolt Surf,Bolivia,Kpl Peti Kemas/Container,105,IMO 34149,OGB6618,87716,Lego,PT. Gema Lintas Semesta,Mohammed Waheed,Marsela,Kuala Semboja/Sebulu,Manul Ferraz,Cameroon,,,,E,6,TNI,Kpl Penyelamat/Lifeboat,
Penyelundupan,Penyelundupan Komoditi,02/05/2016,00:05,130.0345099,-6.19553435,Laut Banda,"Umm Slal, LNG Tanker",Poland,Kpl Nelayan,160,IMO 54649,EFA18525,22542,Layar,PD. Elang Jaya,Aguilera,Anggrek,Nusa Penida (Toyapakeh),Atiqah Hasiholan,Netherlands Antilles,,,,E,4,TNI,Survey/Kpl Survei,
Penyelundupan,Penyelundupan Senjata Handak,19/09/2016,12:20,107.99785,-3.78793,Laut Jawa,MSC Rosaria,Trinidad & Tobago,Kpl Kayu,127,IMO 43257,WOK13223,13232,Layar,PT. Trans Anugrah Logistik,Eman,Dorosagu,Brondong,Manufandu,Poland,,,,F,4,Bakamla,Kpl Pesiar,
Penyelundupan,Penyelundupan Komoditi,10/02/2019,13:10,123.3235239,2.89647126,Laut Sulawesi,MSC Leigh,United Kingdom,Supply Ship,203,IMO 12723,BRB31422,23774,Layar,PT. Bhanda Ghara Reksa (Persero),Karlina,Terong/Waiwerang,Ippi,Wardy Alfaro,Brazil,,,,A,5,TNI,Kpl Nelayan,
Penyelundupan,Penyelundupan Narkoba,05/09/2016,03:30,124.9492749,-5.14538849,Laut Banda,MS Antenor,French Guiana,Kpl Kayu,119,IMO 48531,SEW162516,29866,Layar,"Koperasi Pegawai PT. Indosat, Tbk",Kusuma Negara,Teluk Bayur,Jepara,Willy Aditya,British Indian Ocean Territory,,,,D,1,TNI AD,Speed Boat,
Penyelundupan,Penyelundupan Senjata Handak,22/08/2016,08:30,129.8666562,-6.41572899,Laut Banda,SS Fatima,Uzbekistan,Kpl Ikan,199,IMO 25853,LAM14721,14823,Sandar,PT. Astragraphia Xprins indonesia,Ifani,Wayaua,Batam/Batu Ampar,Joseph Gottlieb Klreuter,Netherlands Antilles,,,,E,4,Bea Cukai,Kpl Pemadam Kebakaran/Fireboat,
Penyelundupan,Penyelundupan Migas,17/09/2017,12:35,120.4483733,2.42071213,Laut Sulawesi,USS Alderamin (AK-116),The Gambia,Kargo/Barang,145,IMO 21661,AMB18138,96239,Layar,"Koperasi Pegawai PT. Indosat, Tbk",Crvenkovski,Tanjung Uban / Teluk Sasah,Kuala Enok,Armin,Northern Mariana Is.,,,,F,3,KKP,Tanker,
Penyelundupan,Penyelundupan Komoditi,16/10/2015,18:20,124.5915143,2.49758432,Laut Sulawesi,Salem,Somalia,Supply Ship,237,IMO 24237,KNI4163,92353,Layar,Berdikari,Johann Wolfgang von Guthe,Sesayap,Siwa/Bangsalae,Sander Duits,Mozambique,,,,B,1,Bea Cukai,Kpl Layar,
Penyelundupan,Penyelundupan Migas,04/06/2017,19:20,129.1755522,-5.9775811,Laut Banda,Altmark,Cape Verde,Kpl Pesiar,200,IMO 32243,XCT16195,72257,Lego,PT. Abjad Barco Lamhin,Suryo Saputro,Ende,Tobilota,Iso Eddy Himawarso,Aruba,,,,D,1,TNI AD,Kpl Nelayan,
Penyelundupan,Penyelundupan Barang Tambang,29/03/2016,22:00,128.4768917,-6.16961011,Laut Banda,MV Alexia,Kuwait,Bulker/Kpl Pengangkut Barang Curah,201,IMO 54297,TCP2073,19323,Layar,PT. Rush Cargo Nusantara,Yap Ah,Ngalipaeng,Lagundi,Aleksei Ryazanov,Guam,,,,A,5,TNI AL,Kpl Pengeruk/Dredger,
Penyelundupan,Penyelundupan Komoditi,27/02/2016,01:10,136.4431759,2.07263372,Laut Halmahera,MV Southern Lily,Norfolk I.,Kpl Layar,132,IMO 13238,VEU122013,11294,Lego,PT. Penta Prima Utama,Mel Raido,Hila/Romang,Belawan,Mitsuo Ogasawara,South Korea,,,,E,6,Bakamla,Kargo/Barang,
Penyelundupan,Penyelundupan Narkoba,07/08/2019,08:05,126.8607034,-5.48557689,Laut Banda,USS Adhara (AK-71),Equatorial Guinea,Kpl Pemerintah,222,IMO 84939,HCP111415,11689,Sandar,PT. Daya Adira Mustika,Julio Ricardo,Labuhan Maringgai,Sei Berombang,John Wayne,Slovenia,,,,C,6,KKP,Kpl Kayu,
Penyelundupan,Penyelundupan Barang Tambang,31/07/2017,02:40,109.41391,-4.15054,Laut Jawa,SS Afric,Italy,Kargo/Barang,130,IMO 48141,KWN221316,58786,Layar,PT. Royal Express Indonesia,Hleb,Garongkong,Taniwel,Rizali Noor,Georgia,,,,D,3,TNI,Kpl Derek/Crane,
Penyelundupan,Penyelundupan Barang Tambang,04/07/2019,19:05,137.4584107,0.77205124,Laut Halmahera,"Gudrun Mærsk, container ship for Maersk Line",Egypt,Kpl Penyelamat/Lifeboat,182,IMO 62471,NKE26315,82812,Sandar,"PT. Wicaksana Overseas International, Tbk",Paolo Dallara,Kuala Pembuang,Wayabula/Posi-Posi,Sungje,Iraq,,,,B,3,Bea Cukai,Kpl Derek/Crane,
Penyelundupan,Penyelundupan Migas,11/06/2016,23:25,117.8854459,-7.64502351,Laut Flores,MSC Sabrina,South Africa,Tongkang,100,IMO 54334,CBS211816,66874,Layar,CV. Geulis Indah,Facchetti,Maccini Baji,Tanjung Batu Kundur,Illarion Gizdar,Moldova,,,,B,1,TNI AL,Kpl Penyelamat/Lifeboat,
Penyelundupan,Penyelundupan Barang Tambang,28/01/2019,07:25,138.1530477,1.44432362,Laut Halmahera,SS Afric,Pakistan,Tongkang,145,IMO 13729,JBI1558,18475,Layar,PT. Jaha Buana Lestari,Melissa Sue,Sungai Nyamuk/Sebatik,Kintap,Celia Cruz,Nicaragua,,,,C,2,Polri,Tongkang,
Penyelundupan,Penyelundupan Migas,12/08/2019,04:55,126.8174246,-6.81740102,Laut Banda,MV Amastra,Austria,Bulker/Kpl Pengangkut Barang Curah,104,IMO 43253,JVF202020,79754,Lego,PT. Elang Buana Perkasa,Robert Keohane,Makalehi,Bojonegara,Fabriana,United States,,,,C,2,TNI,Speed Boat,
Penyelundupan,Penyelundupan Barang Tambang,30/11/2018,23:45,116.9395678,-7.53900262,Laut Flores,"SS Gallina, LNG Tanker",Tuvalu,Kpl Militer,220,IMO 58975,EGR91811,26725,Sandar,PT. Lintas Nusa Ekspress,Aminah,Rangga Ilung,Bagan Asahan,Halstenberg,Afghanistan,,,,B,2,KKP,Kpl Ikan,
Penyelundupan,Penyelundupan Komoditi,25/09/2014,23:10,118.0123013,-6.43368785,Laut Flores,MSC Geneva,Malawi,Kpl Pengeruk/Dredger,188,IMO 81579,IDI24723,48282,Layar,PT. Hero Super Market ,Anie,Galela,Poso,Pedro Miguel Silva,Mozambique,,,,A,5,Bakamla,Kpl Derek/Crane,
Penyelundupan,Penyelundupan Barang Tambang,15/09/2015,02:25,111.13155,-3.54789,Laut Jawa,Hansa Carrier,Malawi,Kpl Kayu,239,IMO 28959,AFH102120,33491,Sandar,Bintang Terang,John Bani,Wani,Banabungi Pasarwajo,Naya,South Africa,,,,C,4,Polri,Kpl Derek/Crane,
Penyelundupan,Penyelundupan Narkoba,20/01/2019,09:30,135.8162474,0.41968474,Laut Halmahera,MV Empire MacColl,Yemen,Kargo/Barang,209,IMO 18345,CBG15424,86599,Sandar,Sigma Net,Revo,Atapupu,Ranai,Najib,Algeria,,,,B,3,Bea Cukai,Bulker/Kpl Pengangkut Barang Curah,
Penyelundupan,Penyelundupan Komoditi,09/02/2017,04:45,124.2801273,3.43042922,Laut Sulawesi,SS Nomadic,Lithuania,Kpl Nelayan,107,IMO 48134,SPQ92411,15933,Lego,PT. Tata Kelola Mandiri,Herbert Krumer,Teor,Laiwui,Kertohadikusumo,Serbia,,,,F,4,Bakamla,Tanker,
Penyelundupan,Penyelundupan Migas,12/02/2019,21:55,108.19781,-4.47793,Laut Jawa,Sitakund,Vietnam,Bulker/Kpl Pengangkut Barang Curah,205,IMO 27751,BOH19127,38845,Sandar,PT. Hero Super Market ,Sanaya,Tanjung Balai Asahan,Natal / Sikara-kara,ChunJi,Georgia,,,,A,6,Bakamla,Kpl Peti Kemas/Container,
Penyelundupan,Penyelundupan Senjata Handak,01/12/2017,23:50,111.42881,-3.93965,Laut Jawa,Truelove,Zimbabwe,Supply Ship,180,IMO 56122,CSY12123,39541,Layar,PT. Bintang Jaya Trans,Junichi Inamoto,Sepo,Dama,Sofyan Djalil,Papua New Guinea,,,,B,3,Bea Cukai,Kpl Ikan,
Penyelundupan,Penyelundupan Barang Tambang,23/01/2014,13:35,110.19345,-3.78407,Laut Jawa,"Onaiza, LNG Tanker",Sri Lanka,Kpl Peti Kemas/Container,237,IMO 83888,NNV102623,89659,Layar,PT. Nusantara Indoglobal Cargo,Rustam Munaf,Selayar/Benteng/Rauf Rahman,Selat Lampa,Marsha Timothy,Czech Republic,,,,C,6,Bakamla,Kpl Nelayan,
Penyelundupan,Penyelundupan Komoditi,24/07/2016,15:45,119.5347585,-7.45493974,Laut Flores,USS Bali (ID-2483),Morocco,Penumpang,164,IMO 15118,HKL21317,79428,Sandar,PT. Solid Express Global,Andrea Hirata,Tepa,Jayapura,Chan Santokhi,Mauritius,,,,A,6,TNI AL,Speed Boat,
Penyelundupan,Penyelundupan Komoditi,08/02/2014,00:35,118.894387,-6.76339287,Laut Flores,CMA CGM Medea,Egypt,Tanker,218,IMO 23391,ZGP16623,78142,Layar,CV. Deline Asia,Alja,Tanjung Emas,Paloh/Sakura,Sam Evans,Pitcairn Is.,,,,D,6,TNI AL,Tug Boat/Kpl Tunda,
Penyelundupan,Penyelundupan Narkoba,28/03/2018,23:55,109.47891,-3.71804,Laut Jawa,MSC Carmen,Chile,Kpl Ikan,241,IMO 33799,OEI11622,32237,Lego,Nusantara,Jim Sturgess,Kumai,Pangkalan Brandan,Kris Kristofferson,Cuba,,,,E,4,TNI AU,Speed Boat,
Penyelundupan,Penyelundupan Migas,05/06/2015,02:40,120.2157569,3.29880341,Laut Sulawesi,SS Bovic,British Indian Ocean Territory,Kpl Penyelamat/Lifeboat,242,IMO 58374,WDZ20252,98325,Sandar,PT. ACC Express,Muhammad Hamzah,Sarmi,Subi,Borja Ekiza,St. Pierre & Miquelon,,,,C,3,TNI AD,Speed Boat,
Penyelundupan,Penyelundupan Senjata Handak,11/09/2019,10:30,136.9147283,0.49251075,Laut Halmahera,SS Runic,Austria,Kpl Nelayan,132,IMO 41418,ANR152514,33734,Lego,PT. Bahtera Dunia Pratama,Ahmad Azhar,Pare-Pare,Anyer Lor,James Koko Lomell,Suriname,,,,B,3,TNI AL,Survey/Kpl Survei,
Penyelundupan,Penyelundupan Senjata Handak,09/03/2019,12:35,110.99692,-5.99662,Laut Jawa,SS Medic,New Zealand,Kpl Nelayan,174,IMO 65384,EVL171318,97822,Sandar,PT. Benua Expressindo Utama,He Pingping,Lirang,Sei Berombang,Zagorakis,Denmark,,,,B,5,Polri,Bulker/Kpl Pengangkut Barang Curah,
Penyelundupan,Penyelundupan Komoditi,03/02/2019,00:55,130.4975144,-4.84072555,Laut Banda,USS Sherman,United Kingdom,Penumpang,187,IMO 51387,XHV172022,96911,Sandar,PT. Tritama Bella Transindo,Woo-jin,Namrole,Nipah Panjang,Ja-Cheol,Suriname,,,,E,4,Polri,Kpl Militer,
Penyelundupan,Penyelundupan Komoditi,27/03/2019,15:25,111.5192,-4.86089,Laut Jawa,SS Cufic ||,Estonia,Tongkang,246,IMO 61285,REX231016,82732,Sandar,PT. Gema Lintas Semesta,Bachtiar Chamsyah,Bere - Bere,Dumai,Bandjela Paliudju,Liberia,,,,A,4,Bea Cukai,Penumpang,
Penyelundupan,Penyelundupan Komoditi,27/06/2018,00:45,120.6758892,4.40682166,Laut Sulawesi,MV Jindal Kamakshi,Bahrain,Kargo/Barang,236,IMO 64674,WYC72522,39576,Sandar,Hindra Motor,Al Ahmad Al,Sukabangun Ketapang,Gilimanuk,Akshay,American Samoa,,,,F,6,Polri,Kpl Kayu,
Penyelundupan,Penyelundupan Senjata Handak,23/10/2018,08:50,129.6985813,1.61211408,Laut Halmahera,USS Arided (AK-73),Netherlands,Kpl Militer,232,IMO 86274,GTS2549,72913,Lego,PT. Transindo Xpress,Djauhari,Mempawah,Gorom,Jol Sami,Bosnia & Herzegovina,,,,D,1,TNI AL,Kpl Ro-Ro,
Penyelundupan,Penyelundupan Barang Tambang,22/08/2019,05:20,117.1774761,-7.76751614,Laut Flores,MV Virginian (T-AK 9205),Comoros,Kpl Pesiar,171,IMO 52229,QHY61723,71346,Layar,Dua Saudara,Daus Mini,Padang Bai,Bintuhan/Linau,Brosnan,Falkland Is.,,,,C,6,KKP,Kpl Pengeruk/Dredger,
Penyelundupan,Penyelundupan Barang Tambang,13/09/2019,04:40,130.3515494,1.46513024,Laut Halmahera,Osaka Express,Switzerland,Kpl Pemerintah,240,IMO 27778,YGP3111,11689,Sandar,PT. Bermuda Mandiri Brilian,Guevara,Sapudi,Bere - Bere,Hyakken,Bhutan,,,,B,2,KKP,Kpl Selam,
Penyelundupan,Penyelundupan Barang Tambang,13/09/2015,21:00,116.5275572,-7.35915174,Laut Flores,CMA CGM Medea,North Korea,Kpl Pengebor/Drillship,220,IMO 16917,WCP221711,78515,Layar,PT. Mitra Berjaya Sukses Sejahtera,Soltanpour,Sukadana,Labuhan Lombok,Serero,Botswana,,,,E,1,TNI AL,Kpl Pengeruk/Dredger,
