kategori,subkategori,tanggal,jam,latitude,longitude,tempat kejadian,nama kapal,bendera kapal,jenis kapal,berat kapal,IMO,Call Sign,MMSI,status kapal,nama perusahaan,nama pemilik,pelabuhan terakhir,pelabuhan tujuan,kapten kapal,kewarganegaraan,jumlah kru,pok/org afiliasi,modus operandi,sumber_klasifikasi_berita,isi_berita,pemeriksa,kapal penangkap,deskripsi
IUU Fishing,,08/09/2014,17:05,128.226358,-4.60656619,Laut Banda,USS Alderamin (AK-116),Barbados,Kpl Peti Kemas/Container,181,IMO 27177,XXK201019,34358,Layar,PT. Indonusa Putra Mandiri,Mouko,Malbufa,Rembang,Willis,Cook Is.,,,,B,2,TNI,Kargo/Barang,
IUU Fishing,,19/11/2016,03:05,119.8764019,-6.62908473,Laut Flores,Histria Coral,North Korea,Kpl Peti Kemas/Container,147,IMO 33767,DMO787,59512,Lego,King Garden,Luciano Re,Balikpapan,Manokwari,Alan Garca,Christmas I.,,,,A,5,TNI AU,Kpl Selam,
IUU Fishing,,06/04/2014,18:55,127.4857156,-6.36524677,Laut Banda,Truelove,Belgium,Kpl Militer,241,IMO 96795,VAX92019,22638,Lego,PT. Transindo Xpress,Synyster Gates,Lawele,Sukadana,Sai Mauk Kham,Nepal,,,,A,5,Bakamla,Kpl Peti Kemas/Container,
IUU Fishing,,13/01/2016,02:00,110.58118,-4.34521,Laut Jawa,SS Tropic ||,Burundi,Kpl Ro-Ro,181,IMO 17463,RFM261726,54765,Layar,PT. Kargo Dua Empat,Bjrn Phau,Dumai,Dawai,Syahira,Iran,,,,E,5,TNI AL,Kpl Nelayan,
IUU Fishing,,03/05/2015,23:55,108.29078,-3.94096,Laut Jawa,MS Antenor,Costa Rica,Kpl Pemerintah,178,IMO 74299,FYQ2125,44146,Sandar,PT. Ekamatra Rizqi Anugrah,Ethel Merman,Oransbari,Indramayu,M. Schulz,Switzerland,,,,B,6,KKP,Kpl Ro-Ro,
IUU Fishing,,10/09/2016,20:20,111.33905,-6.04333,Laut Jawa,USS Aludra (AK-72),France,Supply Ship,147,IMO 31121,NLC11217,55596,Layar,Hypnosis,Antnio Guedes,Selat Panjang,Carik,van Leeuwenhuk,Cambodia,,,,A,1,KKP,Kpl Pemerintah,
IUU Fishing,,11/03/2016,23:15,110.0108,-4.98698,Laut Jawa,SS Cufic,Costa Rica,Tongkang,231,IMO 87645,NUW17221,15383,Sandar,PT. Bank Nisp,Fidan,Rainis,Kesui,Sidney Prescott,Germany,,,,B,2,TNI AD,Kpl Kayu,
IUU Fishing,,30/06/2017,10:00,109.51404,-4.20341,Laut Jawa,Histria Azure,Benin,Speed Boat,139,IMO 55457,ZNF121813,24277,Layar,PT. Kharisma Tekad Karya,Dwi Ery,Marabombang,Elat,Ivan Pavlov,Malawi,,,,A,1,Bakamla,Kpl Pemerintah,
IUU Fishing,,05/10/2015,14:15,107.51863,-4.64546,Laut Jawa,MV Macoma,United States,Tongkang,246,IMO 35268,UAS102126,73958,Layar,PT. Ensti Expres,Ashley Young,Manggar,Dawai,Sebastin lvarez,Ireland,,,,D,6,KKP,Kpl Selam,
IUU Fishing,,20/12/2016,15:50,111.4904,-3.97748,Laut Jawa,SS Bovic,Macedonia,Tongkang,205,IMO 97941,UIG13112,37849,Layar,PT. Toyo Pack Prima Mandiri,Abdoul Camara,Ternate,Tual,Yagami,Swaziland,,,,B,2,TNI,Kpl Nelayan,
IUU Fishing,,08/09/2019,15:10,123.4534789,4.2625693,Laut Sulawesi,Sitakund,Cook Is.,Kpl Pemadam Kebakaran/Fireboat,125,IMO 73618,KJB24716,14847,Layar,PT. Ravera Angkasa Mandiri,Mangunsarkoro,Wuring,Budong-Budong,Nicols Lindley,Paraguay,,,,C,2,TNI AD,Kpl Layar,
IUU Fishing,,18/09/2018,11:10,122.549171,2.62759684,Laut Sulawesi,USS Arided (AK-73),British Indian Ocean Territory,Kpl Pengebor/Drillship,119,IMO 45177,TTJ13107,44615,Sandar,PT. Giandres Abadi Express,Lauris,Laiwui,Kangean,Marchisio,Australia,,,,F,3,TNI AD,Tongkang,
IUU Fishing,,11/06/2017,15:45,118.7884539,-7.20975004,Laut Flores,MV Sirius Star,Mauritius,Kpl Kayu,162,IMO 27586,LZN16198,98279,Sandar,PT. Multi Prima Mandiri Pratama,Muhammad Taib,Rainis,Selat Lampa,Werry Darta,Lithuania,,,,A,1,TNI AU,Kpl Pemadam Kebakaran/Fireboat,
IUU Fishing,,27/10/2017,23:25,119.5612338,-7.44493214,Laut Flores,MT Stolt Valor,South Korea,Penumpang,205,IMO 83185,LZD20522,93491,Sandar,Paskal Food Market,Al-Bahri,Pekalongan,Marore,Adjie Pangestu,Jarvis I.,,,,B,5,Polri,Kpl Nelayan,
IUU Fishing,,26/03/2018,06:15,125.8208221,-6.07476468,Laut Banda,Histria Agata,Turkey,Kpl Pemerintah,250,IMO 39254,YPE18194,35285,Sandar,Perusahaan Umum (Perum) Damri,Thodore Laplace,Melonguane,Giliketapang,Noor Aly,Faroe Is.,,,,C,1,Polri,Kpl Layar,
IUU Fishing,,31/07/2017,04:55,132.7152771,0.76917249,Laut Halmahera,MV Sirius Star,Algeria,Kpl Penyelamat/Lifeboat,235,IMO 22551,WMT11310,57146,Lego,PT. Gamma Epsilon ,Etty Sunarti Nuay,Labuhan Uki,Pasokan,Iwan Chandra,Hungary,,,,E,6,Bakamla,Kpl Ikan,
IUU Fishing,,19/03/2018,00:00,137.2329066,2.35999519,Laut Halmahera,MSC Rosaria,Honduras,Kpl Pemerintah,154,IMO 88824,UHF15525,39266,Lego,PT. Pesan Delivery Indonesia,Kukushkin,Oepoli,Hatu Piru,Emeghara,New Zealand,,,,D,5,Bea Cukai,Kpl Layar,
IUU Fishing,,30/12/2019,02:45,119.701411,-7.7746364,Laut Flores,USS Albireo (AK-90),Uzbekistan,Kpl Derek/Crane,162,IMO 38369,RFT18262,21429,Layar,PT. Indah Yatama,Podlipnik-Castillo,Ende,Dawai,Diyego Malaniya,Heard I. & McDonald Is.,,,,F,5,Bakamla,Kpl Pemadam Kebakaran/Fireboat,
IUU Fishing,,15/12/2017,19:55,111.3161,-3.88312,Laut Jawa,MCP Altona,Comoros,Kpl Peti Kemas/Container,224,IMO 39331,RBE191611,68752,Sandar,PT. Bee Bersama Kargo,Emma Stone,Depapre,Bungku,Saura Noela Unu,Micronesia,,,,B,2,TNI AL,Tug Boat/Kpl Tunda,
IUU Fishing,,13/11/2014,16:05,126.9023555,-4.94552373,Laut Banda,MSC Rosaria,Cook Is.,Tongkang,194,IMO 42189,WPF453,27786,Lego,PT. Three Global Pratama Indonesia,LaKisha,Rangga Ilung,Sei Berombang,Isran Noor,The Gambia,,,,C,5,Bakamla,Tongkang,
IUU Fishing,,20/01/2015,18:30,126.7189132,-6.66782262,Laut Banda,MT Stolt Valor,San Marino,Kpl Derek/Crane,241,IMO 32316,VJW201917,37988,Layar,PT. Astragraphia Xprins indonesia,Bakar Ash,Glimandangin,Kuala Mendahara,James Brenham,Tuvalu,,,,D,3,Bakamla,Kpl Peti Kemas/Container,
IUU Fishing,,31/01/2016,18:15,129.4803242,-5.03771727,Laut Banda,SS Desabla,Spain,Tongkang,188,IMO 12885,DMJ1943,33332,Layar,Asuransi Jiwa Bumi Putra 1912,Zillur Rahman,Labuan Bajo,Giliketapang,Jona Senilagakali,Andorra,,,,F,3,Bea Cukai,Kpl Militer,
IUU Fishing,,09/12/2017,00:50,131.8564569,0.12170019,Laut Halmahera,U-Sea Saskatchewan,Singapore,Tongkang,231,IMO 22287,SVO21258,45722,Lego,PT. Atlas Transindo Raya,Nadal,Bajoe,Sadai,Anderson Luiz de Carvalho,Slovakia,,,,C,2,Polri,Tug Boat/Kpl Tunda,
IUU Fishing,,08/11/2018,08:55,122.2609411,2.16182863,Laut Sulawesi,SS Belgic ||,Yemen,Supply Ship,220,IMO 61769,ZQW12322,11835,Layar,PT. Transindo Xpress,Gozali,Talaga Raya,Dapalan,Onyekachi,Zambia,,,,A,6,TNI AU,Kpl Pengeruk/Dredger,
IUU Fishing,,06/05/2019,12:45,116.9234199,-7.03329376,Laut Flores,LNG Finima,Azerbaijan,Speed Boat,240,IMO 57821,ADR24213,68724,Lego,PT. Jalan Baru Jalan,Klaus von Klitzing,Kolaka,Malbufa,Dries Wuytens,Guatemala,,,,B,6,TNI AD,Kpl Pengebor/Drillship,
IUU Fishing,,04/05/2018,09:25,127.1129922,-6.5641712,Laut Banda,MV Virginian (T-AK 9205),Bulgaria,Kpl Ikan,210,IMO 53222,NKK22024,57225,Layar,PT. Multi Prima Mandiri Pratama,zu Guttenberg,Oransbari,Dofa,Omas,Namibia,,,,A,4,Polri,Tongkang,
IUU Fishing,,11/05/2014,09:15,133.1116371,1.38554106,Laut Halmahera,SS Medic,Costa Rica,Kpl Ikan,156,IMO 63687,OSU24164,49885,Sandar,PT. Primajaya Abadi Logistik,Suharto,Watunohu,Tobilota,Mikuni Shimokawa,Romania,,,,F,4,TNI AU,Speed Boat,
IUU Fishing,,26/02/2017,20:20,119.895064,3.25702388,Laut Sulawesi,MV Sea Star,Dominica,Kpl Pengeruk/Dredger,123,IMO 72269,XPJ42421,84387,Lego,PT. Surya Baru Abadi,Jim Geovedi,Pagimana,Pamatata,Jejen Zaenal Abidin,Eritrea,,,,D,3,KKP,Tug Boat/Kpl Tunda,
IUU Fishing,,18/02/2019,12:30,125.7736979,-5.85287649,Laut Banda,Amoco Cadiz,Slovakia,Speed Boat,133,IMO 53999,DHO24523,62555,Layar,PT. Indah Yatama,Malvino Fajaro,Tifure,Tanjung Tiram/Karimun,Widjojo Nitisastro,Chad,,,,E,5,TNI AU,Kargo/Barang,
IUU Fishing,,05/04/2018,17:25,118.2643716,-7.07645779,Laut Flores,SS Bardic,St. Lucia,Tug Boat/Kpl Tunda,238,IMO 19734,QDO5254,87255,Sandar,PT. Sayap Biru Ekspres,Cristian Eduardo Carrasco Gonzalez,Pegatan Mendawai,Balauring,Fagan,St. Pierre & Miquelon,,,,A,1,Bea Cukai,Kpl Peti Kemas/Container,
IUU Fishing,,23/12/2019,00:30,119.8610554,2.09994405,Laut Sulawesi,SS Arthur M. Anderson,Guinea-Bissau,Tongkang,234,IMO 29539,UAS102126,18518,Layar,PT. Royal Express Indonesia,Verdi Solaiman,Gresik,Lakor,Ruyandi Hutasoit,Norfolk I.,,,,B,1,KKP,Kpl Pesiar,
IUU Fishing,,12/01/2018,05:15,118.5367575,-7.60395701,Laut Flores,MT Stolt Valor,Turks & Caicos Is.,Kpl Peti Kemas/Container,194,IMO 17347,VNA16217,73469,Sandar,PT. Bosko Logistic,Peter Cullen,Hatu Piru,Tanjung Tiram/Karimun,Ryan Taylor,Algeria,,,,B,5,TNI,Kpl Ro-Ro,
IUU Fishing,,01/01/2017,20:35,138.8933323,1.93740062,Laut Halmahera,Astron,Ethiopia,Kpl Derek/Crane,240,IMO 29428,TYS41812,82833,Sandar,PT. Mediacom TV,Tony Jantschke,Wini,Tilamuta,Godfried Sancho,Maldives,,,,D,5,KKP,Kpl Pengeruk/Dredger,
IUU Fishing,,22/11/2016,20:30,124.1194516,2.09783142,Laut Sulawesi,USS Allioth (AK-109),Saudi Arabia,Kpl Layar,212,IMO 95421,EXT23126,76536,Lego,PT. Nafastindo Trans Logistik,Passarella,Labuan Bajo,Pulau Ende,Fasli Jalal,Rwanda,,,,C,2,Polri,Kpl Kayu,
IUU Fishing,,09/09/2018,22:40,127.1762455,-5.7247089,Laut Banda,MV Delight,Faroe Is.,Kpl Pengeruk/Dredger,196,IMO 77474,VEA241013,44862,Layar,PT. IMS Ekspres Indonesia,Mihail,Bayun,Talang Duku,Untung Suharsono Radjab,Morocco,,,,F,6,TNI AD,Kpl Pemerintah,
IUU Fishing,,18/07/2017,19:20,130.424994,-4.78338559,Laut Banda,"Maharshi Krishnatreya, LPG Tanker",Trinidad & Tobago,Kpl Ro-Ro,130,IMO 41555,GTK26174,92416,Sandar,PT. Jala Sutera Indoraya,Redjeki,Gilimanuk,Gita Payahe,Kalac,Philippines,,,,A,4,TNI AL,Kpl Ikan,
IUU Fishing,,01/09/2018,13:15,137.3479818,1.80245594,Laut Halmahera,SS Runic ||,Jordan,Kpl Nelayan,137,IMO 89213,XRE17319,19312,Sandar,PT. Aix Indologis Exspress,Mark Sungkar,Poopongan,Raha,Guy N'dy Assemb,Ethiopia,,,,A,3,KKP,Kpl Penyelamat/Lifeboat,
IUU Fishing,,01/05/2017,21:10,116.45576,-6.45603105,Laut Flores,Maritime Jewel,Turkey,Kpl Selam,220,IMO 26619,KOU1452,43972,Layar,PT. Gema Lintas Semesta,Dmitriyevich Ilyin,Kalbut,Taniwel,Hyoyeon,Lebanon,,,,B,4,TNI AD,Kpl Kayu,
IUU Fishing,,17/02/2017,03:00,130.5801937,0.30958884,Laut Halmahera,USS Alderamin (AK-116),Egypt,Kpl Ro-Ro,165,IMO 46378,PWW171912,16435,Lego,PT. IMS Ekspres Indonesia,Abdou Rahman Dampha,Rainis,Sofifi,Ag,Sao Tome & Principe,,,,C,5,TNI,Survey/Kpl Survei,
IUU Fishing,,20/05/2014,11:20,117.6352261,-6.59230262,Laut Flores,MV Mairangi Bay,Mauritania,Kpl Nelayan,120,IMO 37672,YFQ5912,13294,Sandar,PT. Daya Adira Mustika,Johannes Kolling,Parit Rempak,Lakara,Temyat,Antigua & Barbuda,,,,C,5,TNI AD,Supply Ship,
IUU Fishing,,20/04/2017,00:00,136.4287596,0.38111996,Laut Halmahera,MT Stolt Valor,Estonia,Kargo/Barang,139,IMO 67958,WVV161110,84931,Lego,PT. Mitra Buana Express,Redgrave,Bintuni,Bisui,Carlos Snchez,Sri Lanka,,,,D,6,Bea Cukai,Kpl Pengeruk/Dredger,
IUU Fishing,,07/07/2015,18:40,109.16533,-3.61491,Laut Jawa,Histria Azure,Denmark,Supply Ship,178,IMO 88481,CZX12422,58819,Sandar,PT. Abiyah Pratama,Sukmara,Galela,Karimun Jawa,Putsila,Norway,,,,B,3,Bakamla,Survey/Kpl Survei,
IUU Fishing,,22/06/2015,04:10,121.358104,3.30917493,Laut Sulawesi,SS Belgic,South Georgia & the South Sandwich Is.,Kpl Nelayan,134,IMO 49989,ICK252213,19277,Lego,Asuransi Jiwa Bumi Putra 1912,Mawie Ananta Jonie,Essang,Maurole,Agbani Darego,Nicaragua,,,,B,3,KKP,Speed Boat,
IUU Fishing,,09/11/2015,15:30,136.6329358,0.28659507,Laut Halmahera,SS Cufic,Kyrgyzstan,Kpl Selam,203,IMO 79522,VGC11714,66313,Lego,PT. Daya Adira Mustika,Deddy Corbuzier,Panjang,Jinato,Lamsudin,Romania,,,,C,6,Polri,Kpl Kayu,
IUU Fishing,,06/12/2016,17:00,136.9976138,0.27450892,Laut Halmahera,USS Bali (ID-2483),Marshall Is.,Kpl Layar,227,IMO 35833,OEI18214,12481,Layar,PT. Rajawali Dirgantara Perkasa,Yessa Lona,P. Raas,Moa,Hans-Laurin Beyerling,Antigua & Barbuda,,,,C,4,TNI AD,Tug Boat/Kpl Tunda,
IUU Fishing,,26/02/2019,16:45,110.49045,-4.68975,Laut Jawa,MV Biscaglia,Latvia,Penumpang,176,IMO 53816,NYJ152017,24964,Lego,PT. Tushimaro Express,Sjarif,Talang Duku,Dorosagu,Karim Massimov,Kenya,,,,A,6,TNI AL,Kpl Ro-Ro,
IUU Fishing,,02/11/2015,02:20,134.9528922,1.45705851,Laut Halmahera,Shuttle tanker,Niger,Kpl Pesiar,143,IMO 53999,GJX22222,31813,Lego,PT. Pesan Delivery Indonesia,Weezing,Waigama,Fak-fak,Rodrigo Dias,Burkina Faso,,,,D,6,TNI AU,Supply Ship,
IUU Fishing,,04/04/2018,22:15,119.8789241,-7.05915371,Laut Flores,SS Afric,Ukraine,Kpl Layar,245,IMO 17313,FEZ6164,58661,Layar,PT. Perishable Logistics Indonesia,Jol,Maffa,Dumai,Abdul Halim,Vietnam,,,,E,4,Bea Cukai,Kpl Derek/Crane,
IUU Fishing,,01/03/2014,09:20,118.4498896,-7.26578678,Laut Flores,MSC Carmen,Mongolia,Kpl Nelayan,117,IMO 62378,NCH1354,78235,Lego,PT. Mekar Lintas Nusa,Mifune,Melonguane,Bagan Asahan,ric Hly,Guam,,,,C,3,TNI,Survey/Kpl Survei,
IUU Fishing,,16/04/2014,08:40,117.5875816,-6.47289251,Laut Flores,MV Ancylus,Norway,Kpl Peti Kemas/Container,145,IMO 55796,FRA81510,16685,Layar,PT. Windu Pratama Courier,Wolly Sutinah,Tabarfane,Wini,Andrs,Namibia,,,,E,1,TNI AL,Bulker/Kpl Pengangkut Barang Curah,
IUU Fishing,,10/07/2019,23:20,107.85669,-3.71861,Laut Jawa,MV Empire MacColl,Sao Tome & Principe,Speed Boat,250,IMO 58912,JLZ132614,52988,Lego,PT. Jalan Baru Jalan,Raja Inal Siregar,Celukan Bawang,Sibigo,Amelia Pradipta,Kuwait,,,,F,1,Polri,Kpl Pemerintah,
IUU Fishing,,09/09/2017,01:20,127.1864994,-4.56789266,Laut Banda,USS Arided (AK-73),Fiji,Tanker,143,IMO 67258,NDX23721,93454,Sandar,PT. Hadid Steel Indonesia,Budiharti,Dobo,Jayapura,Matthias Sammer,Niue,,,,A,4,TNI AD,Kpl Militer,
IUU Fishing,,07/05/2018,12:00,124.5156798,3.74313585,Laut Sulawesi,U-Sea Saskatchewan,India,Kpl Ikan,198,IMO 49416,CII5132,74779,Layar,PT. Top Express International,Tyra,Dabo Singkep,Pare-Pare,Amaro,Malaysia,,,,F,4,KKP,Kpl Nelayan,
IUU Fishing,,04/03/2016,12:15,119.7668903,2.46793511,Laut Sulawesi,SS Cufic,St. Vincent & the Grenadines,Penumpang,227,IMO 31831,UXX11112,64787,Lego,Game Master,Agussalim Djamil,Pulau Kampai,Gilimanuk,Montag,Mauritius,,,,A,1,Bakamla,Kargo/Barang,
IUU Fishing,,08/05/2014,02:40,120.8054832,3.8370832,Laut Sulawesi,Hudson Cavalier,Kiribati,Kpl Militer,160,IMO 17773,ELW18127,87681,Lego,PT. ACC Express,Boilesen,Hatu Piru,Matasiri,Ispagiyev,Kiribati,,,,B,3,Polri,Survey/Kpl Survei,
IUU Fishing,,14/01/2018,20:50,109.54946,-3.67185,Laut Jawa,"Al Rekayyat, LNG Tanker",Heard I. & McDonald Is.,Kpl Ro-Ro,228,IMO 29623,JFJ4521,39685,Layar,PT. Teha Multi Solution,Anglurah,Kawaluso,Bula,Maarten Martens,Cook Is.,,,,F,4,TNI AL,Tongkang,
IUU Fishing,,08/03/2015,06:45,119.0904866,-7.50849548,Laut Flores,MSC Napoli,Malaysia,Kpl Pemadam Kebakaran/Fireboat,112,IMO 41341,CZO1352,38678,Layar,PT. Pusaka Cakra,Kocis,Teluk Dalam,Daruba,Guidileye,Vietnam,,,,F,3,Polri,Kpl Derek/Crane,
IUU Fishing,,07/11/2015,12:00,120.5647726,1.90264638,Laut Sulawesi,USS Ara (AK-136),Panama,Kpl Pengeruk/Dredger,152,IMO 64378,WPF25249,38153,Sandar,PT. Bintang Sembilan Media Televisi,Carl Wieman,Gunung Sitoli,Susoh,Kaharudin Datuk Rangkayo,Brazil,,,,B,6,TNI AD,Kpl Peti Kemas/Container,
IUU Fishing,,18/11/2019,22:25,126.4732894,-5.01712222,Laut Banda,MT Haven,Mauritania,Kpl Pengeruk/Dredger,211,IMO 68442,HCG21814,78355,Sandar,PT. Teha Multi Solution,Lederman,Bumbulan,Tanjung Buton,Zsa Zsa,Chile,,,,C,6,KKP,Tanker,
IUU Fishing,,18/03/2019,19:10,118.3110079,-6.61498116,Laut Flores,U-Sea Colonsay,Trinidad & Tobago,Kpl Pesiar,193,IMO 39152,SPA21826,28165,Sandar,Bp.Karya Mandiri,Pierre Boulanger,Menui,Mempawah,Ana Octarina,Afghanistan,,,,C,5,KKP,Bulker/Kpl Pengangkut Barang Curah,
IUU Fishing,,11/12/2015,02:25,116.7220521,-7.72192796,Laut Flores,USS Aludra (AK-72),Nauru,Supply Ship,125,IMO 49692,IQB22921,84158,Sandar,PT. Direga Rayakonsult,Velasco Carballo,Darume,Waren,F. Albright,Senegal,,,,B,4,TNI AD,Kpl Pesiar,
IUU Fishing,,25/11/2019,16:45,137.1398841,0.72769266,Laut Halmahera,Histria Azure,Lithuania,Kpl Ikan,219,IMO 24744,OYG42417,21668,Lego,PT. Sayap Biru Ekspres,Tetty Manurung,Sungai Guntung,Pulau Baai,Hengky Kurniawan,Kenya,,,,E,2,Bea Cukai,Tanker,
IUU Fishing,,28/10/2019,12:45,138.959403,2.06108062,Laut Halmahera,MV Craigantlet,India,Tug Boat/Kpl Tunda,214,IMO 92696,FWV32522,46633,Sandar,PT. Three Global Pratama Indonesia,Schulze,Kresek/Kronjo,Pagimana,O'Neill,French Guiana,,,,B,2,Bakamla,Tanker,
IUU Fishing,,13/12/2018,14:20,129.4675984,-4.55492524,Laut Banda,Seabulk Pride,Syria,Kargo/Barang,138,IMO 55658,XPK12104,71299,Lego,PT. Bintang Sembilan Media Televisi,Storari,Bemo,Sorong,Amahorseya,Bhutan,,,,C,2,Bakamla,Kpl Kayu,
IUU Fishing,,07/05/2018,05:45,120.732527,4.09316962,Laut Sulawesi,MS Star Clipper,Benin,Speed Boat,222,IMO 56586,ILC21121,69288,Sandar,PD. Guma Karya,Carl Reichenbach,Matutuang,Batang,Elvin,Bosnia & Herzegovina,,,,D,2,TNI AU,Kpl Derek/Crane,
IUU Fishing,,19/12/2017,12:45,118.5925468,-7.02608821,Laut Flores,MS Stolt Surf,Liechtenstein,Kpl Peti Kemas/Container,219,IMO 18859,ONE23325,31738,Layar,PT. Biro Grata Mandiri,Howard Schultz,Pangkalan Bun,Kupang,Juanlu,Micronesia,,,,F,5,Bakamla,Kpl Ro-Ro,
IUU Fishing,,25/05/2014,00:30,120.5414594,4.08475268,Laut Sulawesi,MSC Rosaria,Canada,Kpl Militer,102,IMO 78222,AQT766,44421,Layar,PT. Kurnia Insurance Indonesia,Bergessio,Geser,Eray,Ahmed Bukhatir,Finland,,,,A,2,Bea Cukai,Kpl Derek/Crane,
IUU Fishing,,16/09/2019,05:25,118.4140989,-8.02169529,Laut Flores,MV Acavus,Anguilla,Kpl Nelayan,224,IMO 42113,FFD23723,15951,Layar,PT. Ravera Angkasa Mandiri,Tae-woo,Lakara,Giliketapang,Francisco Pual,Cayman Is.,,,,A,5,TNI AU,Kpl Kayu,
IUU Fishing,,15/02/2014,12:00,129.5993349,-5.96915276,Laut Banda,MV Vikartindur,Pakistan,Kpl Penyelamat/Lifeboat,156,IMO 32551,KIR141919,41852,Sandar,PD. Guma Karya,Marlohe,Carocok Painan,Dompak,Mirko Spasojevi,Croatia,,,,E,3,Polri,Bulker/Kpl Pengangkut Barang Curah,
IUU Fishing,,08/01/2019,02:40,138.7669675,-0.15577329,Laut Halmahera,MV Empire MacKay,Moldova,Kpl Pesiar,100,IMO 21193,CAK112012,83265,Layar,PT. Kharisma Tekad Karya,Jarjat,Banemo,Serwaru,Ard van Peppen,Nepal,,,,D,4,Bea Cukai,Tongkang,
IUU Fishing,,16/03/2018,05:10,121.5730635,2.71224548,Laut Sulawesi,MV Ascension,Antarctica,Kpl Nelayan,147,IMO 55959,DIN2697,93491,Layar,PT. Abjad Barco Lamhin,Roman Shishkin,Panarukan,Dama,Igor de Camargo,Cape Verde,,,,C,5,TNI AU,Kpl Pemerintah,
IUU Fishing,,09/04/2017,14:15,135.8752643,2.2559578,Laut Halmahera,SS Belgic ||,Morocco,Supply Ship,238,IMO 57557,MKC20326,42292,Sandar,PT. Jisheng Indonesia,Pregl,Manu/Gamumu,Falabisahaya,Joseph Barbera,Cape Verde,,,,A,3,TNI AD,Kpl Pengeruk/Dredger,
IUU Fishing,,30/08/2016,19:55,134.8708473,1.9628884,Laut Halmahera,Torben Spirit,Samoa,Kpl Layar,196,IMO 45429,LOQ2114,55671,Layar,PT. Pandawa Mitra Perkasa,Dandi Prabudita,Sungai Guntung,Giliketapang,Bachok,Anguilla,,,,A,4,Bakamla,Kpl Pemadam Kebakaran/Fireboat,
IUU Fishing,,22/03/2015,10:20,107.98051,-4.7262,Laut Jawa,"SS Gallina, LNG Tanker",Pitcairn Is.,Kpl Pesiar,218,IMO 44892,VKH172113,76496,Sandar,PT. Royal Express Indonesia,Noh Alam,Satui/Batu licin,Serwaru,O'Connor,Bosnia & Herzegovina,,,,D,1,Bakamla,Penumpang,
IUU Fishing,,14/04/2015,01:40,132.0235976,0.44888471,Laut Halmahera,Biruinta,French Guiana,Supply Ship,130,IMO 49451,OLO42211,58377,Lego,Kharisma Abadi,Teruo,Kobisadar,Boipinang,Gro Harlem Brundtland,Barbados,,,,F,6,Bea Cukai,Tongkang,
IUU Fishing,,13/10/2014,14:05,120.2478772,4.34606971,Laut Sulawesi,USS Albireo (AK-90),Tokelau,Kpl Pemerintah,232,IMO 35523,WUL231213,98341,Layar,PT. Benua Expressindo Utama,Cici Tegal,Lakara,Mumugu,Milan Bievac,Cayman Is.,,,,A,5,Polri,Kpl Ro-Ro,
IUU Fishing,,23/07/2018,22:10,119.423431,-6.68287914,Laut Flores,Axel Mærsk,Burkina Faso,Supply Ship,174,IMO 73756,OGQ1248,17237,Layar,PT. Dulangmas Tirta,Taffana,Jailolo,Kumai,Asa,Canada,,,,B,5,Bakamla,Speed Boat,
IUU Fishing,,06/03/2019,11:35,108.27098,-4.04845,Laut Jawa,Quinquereme,Cameroon,Kpl Peti Kemas/Container,120,IMO 26684,BGB162313,31799,Layar,Hindra Motor,Hazwan,Elat,Essang,Luthan,Bulgaria,,,,D,6,TNI AL,Survey/Kpl Survei,
IUU Fishing,,05/02/2017,06:15,118.4828948,-7.46496052,Laut Flores,MV Ascension,Guatemala,Supply Ship,231,IMO 83424,YJK141824,25836,Lego,"PT. Regal Integra Makmur, Tbk",Baptiste Gabriel Joachim,Batu Goyang,Elat,Sadio,Israel,,,,E,3,TNI AU,Kpl Pesiar,
IUU Fishing,,15/04/2017,20:40,119.7880041,3.00057794,Laut Sulawesi,MOL Enterprise,Germany,Bulker/Kpl Pengangkut Barang Curah,197,IMO 44512,KQC72214,54398,Lego,PT. Pandu Siwi Sentosa,Nadia Vella,Labuhan Uki,Manu/Gamumu,Avigdor Lieberman,Guam,,,,F,6,KKP,Speed Boat,
IUU Fishing,,08/02/2014,16:15,128.3329162,-4.96166189,Laut Banda,CMA CGM Thalassa,Venezuela,Kpl Militer,173,IMO 72444,CPR19414,47123,Lego,PT. Indomarco Primata,Yama,Waigama,Dobo,Tom Waits,Solomon Is.,,,,C,3,Bea Cukai,Kpl Pemadam Kebakaran/Fireboat,
IUU Fishing,,16/07/2015,11:30,117.6104361,-6.72352885,Laut Flores,SS Atlantic Conveyor,Bhutan,Kargo/Barang,191,IMO 57221,LZG22414,21373,Layar,PT. Gilsum Jasa Semesta,Rambe,Teluk Dalam,Tanjung Berakit,Harjono,New Caledonia,,,,E,5,TNI AL,Bulker/Kpl Pengangkut Barang Curah,
IUU Fishing,,27/05/2018,04:00,121.1346675,3.82872974,Laut Sulawesi,SS Afric,Italy,Speed Boat,155,IMO 81761,SSV13159,94665,Sandar,PT. Three Global Pratama Indonesia,Predrag Mijatovi,Brebes,Sukadana,Djajang Nurjaman,Pitcairn Is.,,,,E,6,TNI,Kpl Pesiar,
IUU Fishing,,03/12/2019,21:00,117.3979362,-6.96957202,Laut Flores,Torben Spirit,France,Kpl Pengeruk/Dredger,117,IMO 94279,FJV71425,68288,Sandar,PT. Bank Nisp,Trabucco,Banten/Cigading,Cilacap,Nida Blanca,Ukraine,,,,A,6,TNI AL,Kpl Layar,
