kategori,subkategori,tanggal,jam,latitude,longitude,tempat kejadian,nama kapal,bendera kapal,jenis kapal,berat kapal,IMO,Call Sign,MMSI,status kapal,nama perusahaan,nama pemilik,pelabuhan terakhir,pelabuhan tujuan,kapten kapal,kewarganegaraan,jumlah kru,pok/org afiliasi,modus operandi,sumber_klasifikasi_berita,isi_berita,pemeriksa,kapal penangkap,deskripsi
Survei Hidros Ilegal,,24/08/2017,00:50,123.0549894,3.59793696,Laut Sulawesi,SS Medic,Bulgaria,Tug Boat/Kpl Tunda,120,IMO 21545,INW26105,69229,Layar,PT. Metta Kreasindo,Kunaefi,Jinato,Geser,Lee Min Jeong,Tunisia,,,,F,6,TNI,Kpl Ikan,
Survei Hidros Ilegal,,20/06/2019,22:50,123.5316966,2.99346034,Laut Sulawesi,MSC Monterey,Christmas I.,Kpl Pemadam Kebakaran/Fireboat,250,IMO 32763,MJE6326,79155,Sandar,PT. Daya Adira Mustika,Nursultan Nazarbayev,Tanjung Perak,Pelaihari/Swarangan,Timo Hildebrand,Myanmar,,,,C,3,TNI AU,Supply Ship,
Survei Hidros Ilegal,,06/05/2018,19:00,123.9573326,2.31040278,Laut Sulawesi,MT Stolt Valor,Belize,Kpl Peti Kemas/Container,109,IMO 96624,JBE181012,68252,Sandar,PT. Penta Prima Utama,Dianne,Meranti/Dorak,Wasior,Koen,Spain,,,,B,6,TNI,Kpl Pengeruk/Dredger,
Survei Hidros Ilegal,,01/06/2019,21:15,126.635015,-5.68423098,Laut Banda,"Edith Mærsk, container ship for Maersk Line",Vietnam,Tanker,162,IMO 21482,VHF112314,33649,Sandar,Dua Saudara,Jiang Zemin,Siwa/Bangsalae,Jepara,Blessthefall,Nepal,,,,A,4,TNI AU,Tanker,
Survei Hidros Ilegal,,20/03/2017,11:40,107.36143,-3.5696,Laut Jawa,MV Sea Empress,Egypt,Kpl Nelayan,116,IMO 26548,HPO19256,79699,Sandar,PT. Global Artha Abadi,Udaly,Bagan Asahan,Gorom,Ivan Kurnia,Syria,,,,E,5,TNI AU,Kpl Penyelamat/Lifeboat,
Survei Hidros Ilegal,,20/11/2018,03:45,108.48224,-3.57751,Laut Jawa,SS Atlantic Causeway,Iceland,Tug Boat/Kpl Tunda,180,IMO 55625,VSM21720,97514,Lego,PT. Waskita Elang Perkasa,Nakashima,Lurang,Tanjung Pandan,Jerry Yan,Zambia,,,,B,2,TNI AD,Kpl Nelayan,
Survei Hidros Ilegal,,20/05/2014,10:40,125.8752509,-4.1912934,Laut Banda,SS Tauric,Ireland,Kpl Penyelamat/Lifeboat,226,IMO 41692,KSG20826,52718,Sandar,Graha Elang,A. Palioi,Gorom,Dawera/Dawelor,Kolumbus,Austria,,,,D,3,Polri,Kpl Ro-Ro,
Survei Hidros Ilegal,,09/01/2018,00:10,119.7581277,-7.06659789,Laut Flores,"TSS Golfito, banana boat of Fyffes Line",St. Lucia,Kpl Ro-Ro,141,IMO 18354,MRR13618,16914,Sandar,PT. Pesan Delivery Indonesia,Maria Neves,Kuala Enok,Ndao,Djanu,South Korea,,,,A,3,Bea Cukai,Kpl Ro-Ro,
Survei Hidros Ilegal,,18/03/2015,03:50,110.51575,-4.55385,Laut Jawa,MV Craigantlet,Virgin Is.,Tongkang,106,IMO 96247,SJZ151525,26471,Lego,PT. Direga Rayakonsult,Astanto,Dama,Pulau Owi,Steven Hendambo,Laos,,,,D,5,TNI,Survey/Kpl Survei,
Survei Hidros Ilegal,,18/05/2014,17:40,130.3737245,2.35383912,Laut Halmahera,MSC Carmen,Slovenia,Kpl Pengeruk/Dredger,228,IMO 84866,MDL1845,65369,Lego,PT. Paramas Permata,Nuckelar,Labuhan Maringgai,Pattirobajo,Albert Szent Gyrgyi,Iran,,,,D,3,KKP,Kargo/Barang,
Survei Hidros Ilegal,,10/03/2015,01:15,130.1712644,-4.96628773,Laut Banda,SS Ideal X,Uganda,Speed Boat,153,IMO 89747,EKT12318,73895,Sandar,PT. Bhanda Ghara Reksa (Persero),Kyle Naughton,Malahayati,Subaim,Jeffrey Sarpong,American Samoa,,,,C,6,TNI AL,Kpl Pengeruk/Dredger,
Survei Hidros Ilegal,,19/05/2015,12:25,132.1710893,0.97016965,Laut Halmahera,SS Belgic,Lebanon,Tongkang,248,IMO 88271,GPH24169,72792,Sandar,PT. Rekha Trans Utama,Gladies,Eci,Barus,Kertohadikusumo,Ecuador,,,,D,3,KKP,Tongkang,
Survei Hidros Ilegal,,29/08/2014,06:10,129.9438216,-4.28265652,Laut Banda,MV Virginian (T-AK 9205),Mexico,Kpl Pesiar,230,IMO 28651,AZU122321,61591,Lego,PT. Indoguna Sarana Ekspress,Roman Shirokov,Tanjung Medang,Tinombo,Claire Bennet,Western Sahara,,,,D,5,KKP,Kpl Militer,
Survei Hidros Ilegal,,03/07/2016,00:30,106.80795,-6.15754,Laut Jawa,SS Runic ||,Denmark,Kpl Pemadam Kebakaran/Fireboat,178,IMO 37391,JYQ192125,37346,Lego,PT. Nusantara Ekspress,Etty,Sape,Muara Siberut/Simailepet,Pajtim,Malaysia,,,,D,2,TNI AL,Kpl Pemerintah,
Survei Hidros Ilegal,,22/02/2014,19:55,110.96186,-5.31783,Laut Jawa,USS Azimech (AK-124),India,Kpl Ro-Ro,178,IMO 28822,NBT181624,95254,Sandar,PT. Sinar Anugerah Eka,Memphis Depay,Mansinam,Nusa Penida (Toyapakeh),Billah,Ecuador,,,,E,1,Polri,Kpl Pengeruk/Dredger,
Survei Hidros Ilegal,,28/03/2014,10:40,129.0486325,-4.92377251,Laut Banda,SS Tropic ||,Kazakhstan,Kpl Pengeruk/Dredger,168,IMO 23277,EVI10194,48965,Layar,PT. Titipan Varaz Ekspres,Zinkernagel,Carik,Fani,Thien,Oman,,,,B,5,Bea Cukai,Kpl Ikan,
Survei Hidros Ilegal,,10/11/2018,21:25,118.1538243,-6.90861237,Laut Flores,SS Nomadic,Australia,Kpl Ro-Ro,190,IMO 24138,WAN2526,21436,Lego,PT. Srna Indonesia,Q Rastafara,Bastiong,Marabatuan,Diederik Boer,Thailand,,,,A,2,TNI AL,Kpl Pesiar,
Survei Hidros Ilegal,,20/11/2017,00:05,111.53467,-4.13269,Laut Jawa,MV Ascension,Panama,Kpl Pesiar,156,IMO 11261,VIV22221,14472,Sandar,Agung Jaya,Clzio,Terong/Waiwerang,Panipahan,Hridayendra,Laos,,,,F,3,Polri,Kpl Ro-Ro,
Survei Hidros Ilegal,,25/09/2018,01:15,117.2687904,-7.57507683,Laut Flores,Osaka Express,Moldova,Bulker/Kpl Pengangkut Barang Curah,134,IMO 99528,FFR251619,87252,Layar,PT. Reycom Document Solusi,Abanda,Mangarang,Benoa,Ghimpu,Cocos Is.,,,,E,6,TNI AL,Kpl Derek/Crane,
Survei Hidros Ilegal,,19/12/2019,00:15,111.32947,-4.75736,Laut Jawa,SS Cufic ||,Lithuania,Kpl Nelayan,233,IMO 69876,YRP5263,22165,Sandar,PT. Belt Logistik Indonesia,Gotlib Bloch,Popolii,amahaii,Viktor Onopko,Armenia,,,,F,4,TNI AL,Bulker/Kpl Pengangkut Barang Curah,
Survei Hidros Ilegal,,30/01/2017,09:15,127.1811267,-4.34430688,Laut Banda,USS Azimech (AK-124),Nigeria,Speed Boat,213,IMO 72145,LNQ1826,84531,Sandar,PT. Mediacom TV,Toni Braxton,Kaledupa,Oransbari,Sehun,Morocco,,,,B,1,TNI AL,Kpl Pemerintah,
Survei Hidros Ilegal,,14/01/2016,05:40,120.3253901,4.23753782,Laut Sulawesi,MSC Napoli,Cuba,Bulker/Kpl Pengangkut Barang Curah,160,IMO 29387,QOL152415,64437,Lego,King Garden,Tadeus,Dabo Singkep,Gilimanuk,B. Prusiner,American Samoa,,,,A,1,KKP,Kpl Ro-Ro,
Survei Hidros Ilegal,,27/08/2018,22:55,107.42705,-5.9242,Laut Jawa,MV Harpa,Panama,Kpl Selam,235,IMO 12283,RRJ261711,76723,Layar,CV. Geulis Indah,Nicols Urdangarn,Probolinggo,Kawio,Gomez,Dominica,,,,A,3,Bakamla,Speed Boat,
Survei Hidros Ilegal,,20/11/2015,14:05,118.2185699,-6.69333386,Laut Flores,SS Atlantic Causeway,St. Lucia,Supply Ship,196,IMO 79514,KON212616,21986,Layar,Hindra Motor,Senah Mango,Amahai,Geser,Luna Sea,Bosnia & Herzegovina,,,,A,2,Bea Cukai,Tug Boat/Kpl Tunda,
Survei Hidros Ilegal,,09/02/2014,07:55,120.8973767,4.27779592,Laut Sulawesi,"SS Gallina, LNG Tanker",South Korea,Survey/Kpl Survei,216,IMO 24868,UFZ21311,22653,Layar,PT. Royal Express Indonesia,Kalu,Dabo Singkep,Teluk Air / Padang Tikar,Armaiyn,India,,,,F,5,Bakamla,Kpl Pengeruk/Dredger,
Survei Hidros Ilegal,,18/11/2016,12:10,121.8184698,2.75431867,Laut Sulawesi,MCP Altona,Costa Rica,Kpl Ikan,203,IMO 77288,OOZ51517,52318,Layar,PT. Rush Cargo Nusantara,Hakim Ziyech,Fogi,Dama,Azwar Anas,Cote d'Ivoire,,,,B,5,Bea Cukai,Kpl Pengebor/Drillship,
Survei Hidros Ilegal,,16/09/2017,14:10,125.4374298,-5.3273521,Laut Banda,MV Empire MacColl,St. Kitts & Nevis,Kpl Ikan,242,IMO 39151,DIM231213,94251,Sandar,PD. Maslahat,Kurt Waldheim,Galela,Batu Atas,Muhammad Agung Pribadi,Malawi,,,,A,4,TNI AD,Kpl Peti Kemas/Container,
Survei Hidros Ilegal,,06/09/2015,06:40,126.3224262,-6.21036166,Laut Banda,MV Monchegorsk,Pitcairn Is.,Kpl Kayu,139,IMO 89252,SYL24826,67838,Layar,PT. Tpal Ekspres Indonesia,Juniar,Sebalang,Manu/Gamumu,Oli,Dominica,,,,F,3,Bakamla,Kpl Pemadam Kebakaran/Fireboat,
Survei Hidros Ilegal,,16/04/2016,11:40,137.6584294,1.27758382,Laut Halmahera,SS Prospector,Montenegro,Kpl Selam,126,IMO 64836,ARG146,84792,Lego,PT. Perishable Logistics Indonesia,Mami Kawada,Batang,Likupang,Heerings,Saudi Arabia,,,,C,3,TNI AD,Kpl Peti Kemas/Container,
Survei Hidros Ilegal,,26/11/2015,08:45,136.3927741,1.59110289,Laut Halmahera,Histria Coral,Jarvis I.,Survey/Kpl Survei,243,IMO 64473,ALY11422,87771,Sandar,PT. CiPTa Pesona Buana,Culma,Sungsang,Pulau Mules,Tvez,Czech Republic,,,,C,5,TNI AL,Kpl Nelayan,
Survei Hidros Ilegal,,10/04/2018,21:25,111.31243,-5.93679,Laut Jawa,MSC Carouge,Chile,Penumpang,220,IMO 67535,DKU6912,22146,Sandar,PT. Belt Logistik Indonesia,Pablo Sebastin,Belawan,Essang,Rifky Balweel,Hungary,,,,A,1,TNI AL,Kpl Pengebor/Drillship,
Survei Hidros Ilegal,,12/06/2018,03:20,137.5468201,0.70178789,Laut Halmahera,SS Tropic,Trinidad & Tobago,Speed Boat,131,IMO 15488,PVT241319,59311,Sandar,PT. Lintas Expressindo Nusantara,Ginta,Dompak,Bere - Bere,Carl Cori,Serbia,,,,C,3,TNI AL,Kpl Layar,
Survei Hidros Ilegal,,27/10/2014,23:15,109.93338,-5.25157,Laut Jawa,Akebono Maru,Namibia,Kpl Ikan,140,IMO 88827,NGQ10212,76768,Sandar,PT. Sinar Parahyangan Abadi,Susi KDI,Talaga Raya,Bere - Bere,Enoh,Chile,,,,A,4,TNI AL,Speed Boat,
Survei Hidros Ilegal,,26/04/2017,21:10,120.3399188,2.53606461,Laut Sulawesi,NYK Vega,Ecuador,Kpl Pesiar,126,IMO 38892,KLX132517,96387,Sandar,PT. Atlas Transindo Raya,Henry M.,Pelaihari/Swarangan,Parigi,Yuki Arifin Martawidjaja,Palau,,,,B,2,KKP,Kpl Selam,
Survei Hidros Ilegal,,14/01/2019,10:35,118.5986204,-7.80541044,Laut Flores,MT Trochus,Trinidad & Tobago,Kpl Pesiar,133,IMO 91176,QIK181416,86654,Layar,PT. Nafiri Fajar Kemilau,Flavio Briatore,Idi,Nunbaun Sabu (Namosain),Jake Abel,Antigua & Barbuda,,,,C,2,Bea Cukai,Kpl Ro-Ro,
Survei Hidros Ilegal,,21/11/2014,14:30,129.9560646,-4.18639411,Laut Banda,MV Harpa,Turks & Caicos Is.,Kpl Nelayan,103,IMO 45584,HDT192416,67763,Layar,PT. Ekamatra Rizqi Anugrah,Marzuki,Balauring,Pulau Kayoa,G. Sakti,San Marino,,,,E,2,KKP,Kpl Militer,
Survei Hidros Ilegal,,12/03/2018,06:40,125.6103761,-4.38082251,Laut Banda,USS Aludra (AK-72),Norway,Kpl Derek/Crane,134,IMO 44856,LBC24513,69628,Sandar,PT. Hero Super Market ,Damir Skomina,P. Raas,Dompak,Kablan Duncan,Solomon Is.,,,,F,1,KKP,Kpl Pemadam Kebakaran/Fireboat,
Survei Hidros Ilegal,,14/06/2017,14:40,137.5990072,0.47708607,Laut Halmahera,SS Bovic,Jan Mayen,Kpl Selam,118,IMO 65394,EMY181010,63292,Lego,PT. Indomontas Karya Mandiri,Dmitri Lobanov,Sinabang,Sepo,Bing Crosby,Pakistan,,,,D,1,TNI AU,Kpl Pemerintah,
Survei Hidros Ilegal,,25/09/2014,11:15,118.6475298,-7.00132947,Laut Flores,MV Sirius Star,Kiribati,Kpl Militer,118,IMO 29569,UMZ13413,98431,Sandar,PT. Titipan Varaz Ekspres,Irshad,Pulau Laut,Kalianda,Suwandhi,Malta,,,,D,3,TNI,Supply Ship,
Survei Hidros Ilegal,,07/02/2017,06:05,127.9123565,-6.72662465,Laut Banda,SS Cufic,Ireland,Bulker/Kpl Pengangkut Barang Curah,134,IMO 46982,QFV92412,69746,Lego,PT. Satu Sumber Sarana,Dhirendranath Datta,Teluk Tapang,Tangkiang,Albiol,Palau,,,,A,3,Polri,Kpl Nelayan,
Survei Hidros Ilegal,,03/03/2019,14:35,121.6187066,3.26778966,Laut Sulawesi,MV Empire MacKay,Gabon,Bulker/Kpl Pengangkut Barang Curah,243,IMO 13292,CIK42420,63672,Layar,PT. Garuda Tama Indonesia,Capoue,Glimandangin,Dapalan,Oxlade,Spain,,,,C,4,Bakamla,Kpl Layar,
Survei Hidros Ilegal,,25/01/2016,10:25,119.933275,3.68912247,Laut Sulawesi,USS Arkab (AK-130),Guadeloupe,Tongkang,115,IMO 29745,QHY61723,58294,Sandar,PT. Toyo Pack Prima Mandiri,Raden Tumengung Mas,Tanjung Tiram/Batubara,Tanjung Priok,Judith Lewis,Israel,,,,E,6,TNI,Kpl Derek/Crane,
Survei Hidros Ilegal,,26/08/2016,22:25,107.93483,-3.62339,Laut Jawa,MV Macoma,The Bahamas,Kpl Pemadam Kebakaran/Fireboat,159,IMO 84852,OHH26212,35285,Lego,PT. Metta Kreasindo,Edric Tjandra,Segun,Sebuku,Naima,Indonesia,,,,C,6,Bakamla,Kpl Kayu,
Survei Hidros Ilegal,,27/05/2017,05:35,116.5547595,-8.01563649,Laut Flores,Hudson Cavalier,Uzbekistan,Kargo/Barang,217,IMO 18128,WCW262518,31681,Layar,PT. Arsita Utama Indonesia,Ortiz,P. Gebe,Bintuhan/Linau,Pablo Carrizo,Sri Lanka,,,,B,4,Bakamla,Kpl Pengebor/Drillship,
Survei Hidros Ilegal,,03/09/2016,06:55,132.1648258,2.29868686,Laut Halmahera,Histria Agata,Ukraine,Kpl Ro-Ro,131,IMO 66482,VTL26178,46821,Sandar,PT. Uni Logistik Indonesia,Putri Ayu Silaen,Maumere /Laurentius Say,Cilacap,Hattusili III,Mauritius,,,,E,2,KKP,Kpl Layar,
Survei Hidros Ilegal,,07/11/2015,23:45,110.47977,-6.09139,Laut Jawa,"SS Gallina, LNG Tanker",Niger,Tanker,131,IMO 34726,NRF81521,28248,Layar,PT. Perishable Logistics Indonesia,Hadihardjono,Ambo,Dobo,Marco Verratti,Ireland,,,,B,1,TNI AL,Survey/Kpl Survei,
Survei Hidros Ilegal,,19/08/2017,01:50,109.64035,-4.29975,Laut Jawa,Seabulk Pride,Myanmar,Survey/Kpl Survei,107,IMO 94269,NNN21721,22287,Sandar,PT. Mitra Jasa Perkasa,Shehu,Maloy,Paloh/Sakura,Mondrian,Malawi,,,,F,2,Polri,Kpl Ikan,
Survei Hidros Ilegal,,06/07/2017,11:00,119.4441355,-7.92105764,Laut Flores,MV Biscaglia,Indonesia,Kpl Peti Kemas/Container,189,IMO 51513,VYH14231,65696,Lego,PT. Tunas Antarnusa Muda Kargo (TAM CARGO),Clin Popescu-Triceanu,Air Buaya,Waiwadan,Viktorovich,Moldova,,,,A,3,Polri,Kargo/Barang,
Survei Hidros Ilegal,,13/02/2014,05:20,107.11885,-6.01888,Laut Jawa,SS Naronic,Bahrain,Bulker/Kpl Pengangkut Barang Curah,176,IMO 32555,BQR4615,26893,Layar,PD. Anugerah Sejati,Kuslan Budiman,Baranusa,Loseng,Tavania,Cote d'Ivoire,,,,A,5,Bakamla,Kpl Pengeruk/Dredger,
Survei Hidros Ilegal,,21/08/2019,21:25,136.4150388,-0.06370546,Laut Halmahera,USS Arkab (AK-130),Iran,Survey/Kpl Survei,113,IMO 26552,CUS162516,42855,Sandar,PT. Sinar Usaha Cemerlang,Celine,Wanci,Bintuhan/Linau,Landouw,Lithuania,,,,D,2,KKP,Kpl Derek/Crane,
Survei Hidros Ilegal,,25/11/2014,19:15,119.3460198,-7.50681442,Laut Flores,USS Alnitah (AK-127),Argentina,Kpl Pesiar,239,IMO 66663,UWC51920,81177,Lego,Hypnosis,Schottky,Susoh,Dapalan,Ryan Nelsen,Namibia,,,,A,5,TNI AL,Tongkang,
Survei Hidros Ilegal,,08/04/2017,21:30,134.0271192,1.07180599,Laut Halmahera,MV Empire MacCabe,Mali,Speed Boat,119,IMO 71286,EJB22162,15562,Sandar,CV. Graha Multi Sarana,Harada,Panipahan,Muara Angke,Shin Soohyun,Lithuania,,,,E,6,TNI AU,Kpl Pesiar,
Survei Hidros Ilegal,,27/04/2018,22:30,123.9706296,3.37407766,Laut Sulawesi,LT Cortesia,Reunion,Kpl Pemadam Kebakaran/Fireboat,244,IMO 29434,SGK212414,74874,Lego,PT. Metta Kreasindo,Mansholt,Maligano,Tobilota,Winda Viska,Cook Is.,,,,B,2,Bea Cukai,Kpl Pengeruk/Dredger,
Survei Hidros Ilegal,,21/08/2015,13:45,123.8020627,2.04562295,Laut Sulawesi,MV Virginian (T-AK 9205),Angola,Tongkang,218,IMO 46743,HVB21010,95691,Layar,PT. Andalan Mandiri Ekspress,Nnaji,Kalianget,Sungai Lumpur,Phil Collins,Jordan,,,,F,3,KKP,Kpl Pesiar,
Survei Hidros Ilegal,,12/07/2017,08:25,125.8786395,-5.2755289,Laut Banda,SS Fatima,Cyprus,Kpl Ro-Ro,186,IMO 63687,ARG146,53189,Lego,PT. Lion Express,Sophie Cook,Tanjung Selor Kayu / Kayan I,Saketa,Elvis Presley,Dominica,,,,E,2,KKP,Supply Ship,
Survei Hidros Ilegal,,04/09/2014,09:50,117.9358937,-7.19589859,Laut Flores,Hansa Carrier,St. Vincent & the Grenadines,Supply Ship,122,IMO 21878,CUZ1682,51689,Lego,PT. Absy Cipta Mandiri,Loeak,Kasipute,Paloh/Sakura,Gerardus Polla,Andorra,,,,B,3,Bea Cukai,Kpl Pesiar,
Survei Hidros Ilegal,,09/11/2014,21:10,126.679354,-4.3371179,Laut Banda,MV Karen Danielsen,Guyana,Kpl Ikan,111,IMO 22492,KAO242112,62737,Layar,PT. Kemala Putra Panglima 14,Milo Cawthorne,Dumai,Moa,McTurnan,South Africa,,,,A,4,KKP,Kpl Selam,
Survei Hidros Ilegal,,06/04/2014,10:05,119.7913234,-7.55305691,Laut Flores,MT Stolt Valor,Palau,Kpl Pesiar,232,IMO 92785,ATX10712,85369,Layar,PT. Buana Tirta,Pevita Eileen,Sangsit,Pam,Muhammad Hussein,Eritrea,,,,A,6,TNI AD,Kpl Pesiar,
Survei Hidros Ilegal,,17/05/2014,07:45,118.9822248,-6.74514818,Laut Flores,SS Ideal X,Lebanon,Kpl Penyelamat/Lifeboat,240,IMO 63968,FNK161121,68288,Layar,PT. Kharisma Tekad Karya,Irwandi,Sangkulirang,Panipahan,Aji Santoso,Libya,,,,E,6,TNI AL,Kpl Derek/Crane,
Survei Hidros Ilegal,,01/03/2017,02:35,119.8014449,-7.15832408,Laut Flores,USS Arkab (AK-130),Jordan,Kpl Penyelamat/Lifeboat,182,IMO 11232,KNJ231625,74947,Sandar,PT. Ekamatra Rizqi Anugrah,Katherine Munnig,Manokwari,amahaii,Indah Pelapory,Somalia,,,,D,6,Bakamla,Kpl Ro-Ro,
Survei Hidros Ilegal,,21/10/2015,05:20,117.5904593,-6.53538908,Laut Flores,MV Empire MacMahon,Myanmar,Kpl Pengeruk/Dredger,133,IMO 73735,XGC2925,67716,Lego,PT. Sukma Bintang Surya,Jean-Baptiste-Gabriel-Joachim,Pontianak,Selat Panjang,Seung Cheol,Senegal,,,,B,5,TNI,Kpl Derek/Crane,
Survei Hidros Ilegal,,16/06/2019,10:15,119.4445692,-7.66147767,Laut Flores,SS Fredericksburg,Virgin Is.,Kpl Pengebor/Drillship,230,IMO 39187,FEA20183,79484,Lego,Game Spot,Sacko,Essang,Kertapati,Natxo Insa,Belarus,,,,E,5,TNI AD,Kpl Selam,
Survei Hidros Ilegal,,12/06/2016,18:55,110.43187,-5.16888,Laut Jawa,Amoco Cadiz,Antigua & Barbuda,Tanker,181,IMO 59612,LRL5155,94563,Layar,PT. Cargo Andalan Nusantara,Harlino,Tikong,Kur,Said Umar,El Salvador,,,,A,4,Bea Cukai,Kpl Ro-Ro,
Survei Hidros Ilegal,,29/07/2014,23:20,136.4572089,2.14494749,Laut Halmahera,MV Mairangi Bay,Comoros,Kpl Ro-Ro,223,IMO 58374,HBF6623,18537,Sandar,PT. Pandawa Mitra Perkasa,Iga Mawarni,tulehuu,Tahuna,Jamie Carragher,Serbia,,,,B,5,TNI AU,Bulker/Kpl Pengangkut Barang Curah,
Survei Hidros Ilegal,,19/11/2017,19:40,118.5102158,-7.8686244,Laut Flores,USS Arkab (AK-130),St. Pierre & Miquelon,Kpl Militer,127,IMO 91194,ZJN241822,31199,Lego,CV. Pascal Delta Prima,Leppard,Mamuju,Muko-Muko,Holman,Peru,,,,F,3,TNI,Tug Boat/Kpl Tunda,
Survei Hidros Ilegal,,07/05/2015,19:25,119.3053097,-7.62745991,Laut Flores,MV Craigantlet,Cape Verde,Kpl Kayu,185,IMO 17739,XJB8921,99989,Lego,PT. Indonusa Putra Mandiri,Houphout Boigny,Kangean,Mataritip,Lamisi,Austria,,,,A,3,TNI AL,Kpl Pesiar,
Survei Hidros Ilegal,,04/05/2017,13:50,108.36549,-4.30766,Laut Jawa,MSC Geneva,Trinidad & Tobago,Kpl Selam,220,IMO 47362,UDV222520,82924,Sandar,PT. Srna Indonesia,Gladys Knight,Para,Menggala,Suzuka Morita,Antigua & Barbuda,,,,C,3,TNI AD,Kpl Kayu,
Survei Hidros Ilegal,,17/08/2018,09:55,125.5030179,-6.1516805,Laut Banda,MV Resolution Bay,Eritrea,Kpl Ro-Ro,146,IMO 68586,QSD8717,81929,Lego,PT. Arsita Utama Indonesia,Edwin Krebs,Pantai Cermin,Falabisahaya,Diego Godn,Tuvalu,,,,F,2,TNI AL,Kpl Pemadam Kebakaran/Fireboat,
Survei Hidros Ilegal,,16/05/2014,13:20,132.2237808,1.23816669,Laut Halmahera,MV Craigantlet,Malta,Speed Boat,104,IMO 73356,YPE18194,57912,Lego,PT. Digdaya Galang Semesta,Ryan Syehan,Bajoe,Idi,Kusbini,Guinea,,,,C,6,TNI AD,Survey/Kpl Survei,
Survei Hidros Ilegal,,13/08/2016,01:35,129.84958,-6.74208745,Laut Banda,Torrey Canyon,Eritrea,Kpl Pemadam Kebakaran/Fireboat,221,IMO 81928,HRQ191817,14484,Sandar,PT. Ekamatra Rizqi Anugrah,Kwadwo,Komodo,Kuala Pembuang,Boubacar Barry,United States,,,,A,4,TNI AU,Kpl Peti Kemas/Container,
Survei Hidros Ilegal,,14/09/2017,09:50,109.80929,-3.52167,Laut Jawa,SS Georgic,Venezuela,Kpl Peti Kemas/Container,102,IMO 45279,FNB171423,11819,Lego,PT. Sky Light Multitrada,Thorsten Rcher,Tilamuta,Dofa,Krul,Finland,,,,D,6,TNI AD,Kpl Derek/Crane,
Survei Hidros Ilegal,,21/12/2018,10:05,130.0011911,0.22797419,Laut Halmahera,Akebono Maru,Canada,Kpl Derek/Crane,172,IMO 48972,ETC22019,11765,Lego,Bintang Terang,Rumer,Lirung,Manu/Gamumu,Cesare Maldini,Brunei,,,,E,2,TNI,Kpl Ro-Ro,
Survei Hidros Ilegal,,19/08/2018,22:10,138.2954743,1.75277297,Laut Halmahera,SS Georgic,Iran,Kpl Pesiar,225,IMO 76337,EZJ10257,15566,Sandar,PT. Perishable Logistics Indonesia,Muladi,Kroing,Terong/Waiwerang,Jean Robert,Romania,,,,B,1,TNI,Kpl Layar,
Survei Hidros Ilegal,,27/04/2016,03:30,133.8140702,0.03052012,Laut Halmahera,Amoco Cadiz,Bermuda,Tug Boat/Kpl Tunda,127,IMO 63148,EOO61825,47699,Layar,PT. Bintang Sembilan Media Televisi,Mirwan,Siuban,Menui,Widhistio,Netherlands,,,,C,6,TNI AD,Kpl Selam,
Survei Hidros Ilegal,,11/12/2019,14:15,124.4851225,3.30698041,Laut Sulawesi,Arnold Mærsk,Uruguay,Kpl Ro-Ro,153,IMO 15398,VNI1222,74662,Lego,PT. Bee Bersama Kargo,Aaron Meijers,Gorontalo,Batam/Batu Ampar,Angela Bassett,Bolivia,,,,A,5,TNI AD,Kpl Peti Kemas/Container,
Survei Hidros Ilegal,,01/12/2018,12:30,111.40185,-3.9184,Laut Jawa,MV Adula,Senegal,Kpl Nelayan,110,IMO 95272,ZVO26312,61781,Sandar,PT. Fam Logistik Distribusi,Frank de Boer,Kaimana,Toboali,Leeuwenhuk,Singapore,,,,A,6,Polri,Kargo/Barang,
Survei Hidros Ilegal,,29/05/2014,03:15,110.06732,-4.10649,Laut Jawa,MV Harpa,Micronesia,Kpl Layar,118,IMO 81754,RKO1394,13984,Lego,PT. Indah Yatama,Charly's,Ransiki,Carik,David Packard,Fiji,,,,C,3,Bakamla,Kpl Militer,
Survei Hidros Ilegal,,24/05/2015,06:50,119.5527846,-6.77650234,Laut Flores,MV Erika,Zimbabwe,Kpl Pengeruk/Dredger,153,IMO 67816,KVM121825,53912,Sandar,PT. Catur Ekapurcanga Indah,Brandt,Siompu,Bade,Singto,Germany,,,,B,4,Polri,Survey/Kpl Survei,
Survei Hidros Ilegal,,01/08/2019,15:20,131.0203544,1.60448229,Laut Halmahera,Savannah Express,Djibouti,Supply Ship,160,IMO 29464,CNR8520,22837,Layar,CV. Mitranda,Burt Lancaster,Pasuruan,Bojonegara,Amenbar,Spain,,,,A,4,KKP,Tongkang,
Survei Hidros Ilegal,,27/08/2019,08:35,111.2093,-4.29383,Laut Jawa,Akebono Maru,Panama,Kpl Pemadam Kebakaran/Fireboat,134,IMO 94756,MCS1345,48451,Layar,PT. Primajaya Abadi Logistik,Nicols,Ternate,Tabarfane,Kristiani Herrawati,Lithuania,,,,F,5,Polri,Speed Boat,
Survei Hidros Ilegal,,02/04/2018,07:35,128.7787855,-4.60101575,Laut Banda,Salem,Falkland Is.,Kpl Militer,227,IMO 87226,XOG10521,67279,Layar,PT. Aditama Karya Abadi,Andrea Pisanu,Boipinang,Balikpapan,Adrien Marie,Egypt,,,,D,2,KKP,Kpl Layar,
