kategori,subkategori,tanggal,jam,latitude,longitude,tempat kejadian,nama kapal,bendera kapal,jenis kapal,berat kapal,IMO,Call Sign,MMSI,status kapal,nama perusahaan,nama pemilik,pelabuhan terakhir,pelabuhan tujuan,kapten kapal,kewarganegaraan,jumlah kru,pok/org afiliasi,modus operandi,sumber_klasifikasi_berita,isi_berita,pemeriksa,kapal penangkap,deskripsi
Pertikaian di Laut,,13/08/2015,08:20,117.8710102,-7.20979735,Laut Flores,MV Macoma,Denmark,Kpl Penyelamat/Lifeboat,216,IMO 99293,USQ20189,45554,Lego,Yayasan Fajar Taruna Harmonis,Drie,Marlasi,Masalembo,Jazlan Mohamed,Yemen,,,,D,5,KKP,Tug Boat/Kpl Tunda,
Pertikaian di Laut,,28/06/2014,19:30,106.59203,-4.168,Laut Jawa,Quinquereme,Iceland,Kpl Ikan,186,IMO 11521,BCX112018,14443,Sandar,PT. Satu Sumber Sarana,Saif al-Islam,Teluk Palu,Kolbano,Mobutu Sese Seko,Albania,,,,C,6,TNI,Kpl Militer,
Pertikaian di Laut,,20/03/2017,16:30,117.2500268,-7.65157275,Laut Flores,Arnold Mærsk,Netherlands Antilles,Speed Boat,201,IMO 76942,WPZ8110,47477,Layar,PT. Xpresindo Courier,Damien Tibri,Poso,Kuala Jelay,Charl,Japan,,,,E,4,Polri,Tongkang,
Pertikaian di Laut,,21/03/2018,03:25,121.2390591,2.92770397,Laut Sulawesi,Truelove,Sierra Leone,Kpl Militer,199,IMO 98789,FGG1824,13917,Layar,PT. Gema Lintas Semesta,Sandy Canester,Labuhan Maringgai,Tanjung Sidupa,Nunu,Timor-Leste,,,,B,5,Bakamla,Kpl Layar,
Pertikaian di Laut,,31/07/2018,18:15,121.6663038,2.20837651,Laut Sulawesi,MV Delight,Jordan,Kpl Militer,223,IMO 17383,HMU21118,31585,Lego,PT. Ayucitra Mandiri,Manaf,Tepa,Polewali,Dallara,Liechtenstein,,,,E,1,TNI AL,Kpl Pengebor/Drillship,
Pertikaian di Laut,,04/06/2017,17:35,109.85517,-4.81252,Laut Jawa,SS Fatima,India,Survey/Kpl Survei,148,IMO 51294,CRY82222,89181,Layar,PT. Primajaya Abadi Logistik,Stanley B. Prusiner,Labuhan Haji,Muko-Muko,Shaggydog,Qatar,,,,B,2,Bea Cukai,Kpl Pesiar,
Pertikaian di Laut,,20/06/2017,01:30,134.4300293,-0.01782446,Laut Halmahera,MV Star Osakana,China,Kpl Nelayan,157,IMO 89263,OLO221311,67639,Lego,"PT. Regal Integra Makmur, Tbk",Yessa Lona,Poom,Mumugu,Edwin Soeryadjaya,The Bahamas,,,,A,1,KKP,Kpl Peti Kemas/Container,
Pertikaian di Laut,,20/01/2016,22:35,126.6131168,-6.84256666,Laut Banda,MCP Altona,Comoros,Kpl Pengebor/Drillship,153,IMO 45794,RYZ21612,87245,Lego,Mega Resources Textil Agency,Dwitomo,Pattirobajo,Sei Kolak Kijang,Rian Agung Saputro,Austria,,,,A,1,TNI,Kpl Ikan,
Pertikaian di Laut,,27/10/2017,16:40,127.6468099,-4.450959,Laut Banda,MV Vikartindur,Micronesia,Kpl Layar,110,IMO 21729,USA1797,72919,Lego,PT. Catur Ekapurcanga Indah,Murat Revazov,Palopo/Tg. Ringgit,Dobo,Woodlee,Suriname,,,,D,1,Bea Cukai,Kpl Peti Kemas/Container,
Pertikaian di Laut,,12/05/2016,16:00,118.8562808,-7.93978324,Laut Flores,USS Appanoose (AK-226),Pitcairn Is.,Kpl Ikan,100,IMO 32433,XOO1566,81315,Layar,Glory Souvenir,Rabbani,Tulehu,Eray,Hayu Dyah Patria,Nicaragua,,,,C,5,KKP,Kpl Pesiar,
Pertikaian di Laut,,30/01/2019,21:15,110.29743,-3.55714,Laut Jawa,SS Belgic ||||,Indonesia,Kpl Layar,147,IMO 45181,NDR1393,12862,Layar,PT. Artha Prima Global,Lars Jacobsen,amahaii,Dabo Singkep,Yong-Hee,El Salvador,,,,C,5,TNI AU,Kpl Pemadam Kebakaran/Fireboat,
Pertikaian di Laut,,03/09/2014,01:25,122.8834525,3.44364353,Laut Sulawesi,Aranui 3,St. Pierre & Miquelon,Penumpang,116,IMO 51413,MQA16144,19633,Layar,Sigma Net,Lamusu,Sunda Kelapa,Poom,Andoni,Yemen,,,,B,6,TNI AD,Kpl Peti Kemas/Container,
Pertikaian di Laut,,07/06/2018,04:55,138.8791291,0.21264095,Laut Halmahera,Shuttle tanker,Canada,Kpl Pemadam Kebakaran/Fireboat,140,IMO 13292,OZH141912,93623,Sandar,"PT. Regal Integra Makmur, Tbk",Maria Gonalves,Sintete,Tanjung Perak,Jdson,India,,,,D,6,Bakamla,Kpl Ro-Ro,
Pertikaian di Laut,,17/10/2015,20:35,131.2141117,1.19960333,Laut Halmahera,SS Ideal X,Swaziland,Kpl Pemadam Kebakaran/Fireboat,228,IMO 73166,DSM879,28744,Lego,PT. Sarana Daya Semesta,Gunnarsson,Beo,Segun,Charles Gibson,Libya,,,,C,6,Polri,Tug Boat/Kpl Tunda,
Pertikaian di Laut,,07/12/2014,20:05,135.6969824,1.78152317,Laut Halmahera,USS Allegan (AK-225),Turkmenistan,Kargo/Barang,104,IMO 13264,LLJ3525,33852,Sandar,PT. Rush Cargo Nusantara,Tamin,Jampea,Oswald Siahaan/Labuhan Angin,Ognjen Koroman,Tanzania,,,,D,3,TNI AU,Kpl Peti Kemas/Container,
Pertikaian di Laut,,29/04/2017,17:00,110.96096,-4.15727,Laut Jawa,MV Golden Nori,Israel,Kpl Pemadam Kebakaran/Fireboat,122,IMO 77428,RLF261913,78142,Lego,PT. Direga Rayakonsult,Robakidze,Marampit,Batu Goyang,Rashid Mu'adzam,Vietnam,,,,F,6,KKP,Kpl Peti Kemas/Container,
Pertikaian di Laut,,11/08/2019,15:30,120.1759711,-7.90384484,Laut Flores,Histria Agata,Nicaragua,Kargo/Barang,164,IMO 41262,YIX16217,62494,Lego,"PT. Wicaksana Overseas International, Tbk",Nike Ardilla,Boipinang,Tua Pejat,Rubn Mio,Belgium,,,,D,2,TNI,Survey/Kpl Survei,
Pertikaian di Laut,,15/10/2018,07:25,136.041276,0.51638359,Laut Halmahera,SS Fredericksburg,Puerto Rico,Kpl Nelayan,227,IMO 62119,TJJ91020,12336,Sandar,Paskal Food Market,Paku Alam,Kroing,Sukamara,Charles H.,Virgin Is.,,,,C,6,Bakamla,Kpl Pesiar,
Pertikaian di Laut,,15/04/2018,16:25,128.8888326,-5.091677,Laut Banda,SS Nomadic,Malta,Kpl Pengebor/Drillship,180,IMO 97414,RUV8122,92318,Lego,PT. CiPTa Pesona Buana,Dhukun,Branta,Muara Sabak,Anis Angkawijaya,Russia,,,,D,1,Bea Cukai,Survey/Kpl Survei,
Pertikaian di Laut,,01/03/2018,14:45,124.2254711,3.71483525,Laut Sulawesi,MS Star Clipper,Comoros,Tongkang,218,IMO 61578,CDZ10106,15322,Lego,PT. Indologistik Kurir Internusa,Wang Yu,Mesuji/OKI,Binongko,Iskander Mirza,Chad,,,,E,4,TNI AL,Bulker/Kpl Pengangkut Barang Curah,
Pertikaian di Laut,,05/05/2019,22:50,123.2409807,2.74172308,Laut Sulawesi,MV Delight,Montenegro,Tug Boat/Kpl Tunda,171,IMO 82882,WYF232018,41998,Layar,PT. Indah Yatama,Bachtiar Chamsyah,Sukadana,Kolonedale,La Garza,Philippines,,,,F,4,Bakamla,Penumpang,
Pertikaian di Laut,,23/10/2017,04:05,124.2163565,2.67740504,Laut Sulawesi,MV Mairangi Bay,Ukraine,Tug Boat/Kpl Tunda,185,IMO 58389,OBR51412,61757,Sandar,PT. Dharmasa Adi Sejahtera,Enno Lerian,Tanjung Santan,Sebuku,Jos Figueres,Sierra Leone,,,,A,2,TNI,Kpl Pengebor/Drillship,
Pertikaian di Laut,,18/10/2017,21:30,120.6590704,3.65292988,Laut Sulawesi,SS Delphic,Kiribati,Kpl Pemerintah,197,IMO 71112,GSD3236,64761,Lego,PT. Mediacom TV,Adam Muhammad Subarkah,Pekanbaru,Tanjung Perak,Franco Brienza,Yemen,,,,A,4,TNI,Kpl Ikan,
Pertikaian di Laut,,02/08/2016,14:55,128.5532585,-5.56380045,Laut Banda,USS Alkaid (AK-114),Russia,Kargo/Barang,187,IMO 35772,TCG22154,91559,Lego,Bintang Terang,A. Rafiq,Budong-Budong,Pasokan,Skyler Gisondo,Denmark,,,,C,2,TNI,Kpl Peti Kemas/Container,
Pertikaian di Laut,,04/11/2016,16:35,121.9535732,2.12090772,Laut Sulawesi,MV Alexia,Venezuela,Kpl Derek/Crane,246,IMO 12885,DRX131311,87771,Sandar,Standard Chartered Bank,Chrystie,Dorosagu,Panarukan,Nikolaus,Japan,,,,D,3,TNI AU,Kpl Pengeruk/Dredger,
Pertikaian di Laut,,08/11/2014,23:25,120.6807189,2.02355286,Laut Sulawesi,"Estelle Mærsk, container ship for Maersk Line",Mauritius,Bulker/Kpl Pengangkut Barang Curah,218,IMO 63121,BMT241711,49169,Layar,PT. Ekamatra Rizqi Anugrah,Angelo Peruzzi,P. Sebesi,Parlimbungan Ketek,Patrick Allen,Lithuania,,,,D,2,Bea Cukai,Kpl Pengebor/Drillship,
Pertikaian di Laut,,26/12/2014,10:20,116.7399278,-7.18261234,Laut Flores,Histria Agata,Latvia,Kpl Peti Kemas/Container,196,IMO 72355,NYT22202,14348,Layar,PT. Pandawa Mitra Perkasa,Lia Waode,Kereng Bengkirai,Tarempa,Ii Naomasa,Brunei,,,,B,6,TNI AL,Tongkang,
Pertikaian di Laut,,18/08/2018,02:45,133.1052378,1.05215454,Laut Halmahera,MS Star Clipper,Uzbekistan,Speed Boat,158,IMO 55291,UTT23522,49585,Lego,PT. Mediacom TV,Noe,Manokwari,Maritaing,Damar Ramadan,Cyprus,,,,D,6,TNI AD,Kpl Kayu,
Pertikaian di Laut,,30/07/2014,12:00,122.6888174,2.85928327,Laut Sulawesi,MV DenDen,Cook Is.,Speed Boat,164,IMO 27562,TCJ252213,55241,Layar,PT. Teha Multi Solution,Marta,Boipinang,Badas,Lahoud,Zambia,,,,D,6,Polri,Survey/Kpl Survei,
Pertikaian di Laut,,26/10/2016,08:00,125.0028726,-5.74776897,Laut Banda,Histria Azure,Tuvalu,Survey/Kpl Survei,148,IMO 99128,HSF1948,85396,Lego,PT. CiPTa Pesona Buana,Kevin Garca Martnez,Kendawangan,Kur,Mariani Sumarno Suwandi,Swaziland,,,,F,2,TNI AL,Kpl Ro-Ro,
Pertikaian di Laut,,18/04/2017,06:10,123.7359262,4.16294354,Laut Sulawesi,MS Star Clipper,Faroe Is.,Kpl Ikan,239,IMO 14154,ZVD222625,19445,Lego,King Garden,Dina Anjani,Dawi-dawi,Rainis,Charles Ingram,Russia,,,,D,5,Bakamla,Tug Boat/Kpl Tunda,
Pertikaian di Laut,,06/01/2019,03:35,108.04943,-3.6888,Laut Jawa,"Houston Express, container ship for Hapag-Lloyd line",Guinea,Kpl Pemadam Kebakaran/Fireboat,202,IMO 29689,YCZ251325,34122,Lego,Standard Chartered Bank,Pattinson,Muntok,Bajoe,Ahmad Al Sudayri,Bhutan,,,,B,6,Bakamla,Kpl Ro-Ro,
Pertikaian di Laut,,05/03/2015,20:40,121.1849605,3.45123083,Laut Sulawesi,MSC Sabrina,United States,Speed Boat,122,IMO 39873,ODU16195,42383,Lego,PT. Tritama Bella Transindo,Pavel Osipov,Sangatta,Manokwari,Ilan,Montenegro,,,,D,2,TNI AD,Bulker/Kpl Pengangkut Barang Curah,
Pertikaian di Laut,,04/09/2018,12:45,135.2938452,0.32661035,Laut Halmahera,Histria Azure,Netherlands Antilles,Kpl Ro-Ro,189,IMO 69688,TYK15526,38312,Layar,CV. Graha Multi Sarana,Sylvain Distin,Una-Una,Calabai,Zimbardo,Guadeloupe,,,,A,3,Bea Cukai,Penumpang,
Pertikaian di Laut,,24/09/2018,19:35,118.7092832,-6.47563276,Laut Flores,SS Suevic,Cameroon,Supply Ship,158,IMO 53149,XGF21519,64312,Lego,PT. Cakranusa Mining,Joo Bernardo Vieira,Tanjung Batu Kundur,Lembar,Laurens,United Kingdom,,,,E,2,TNI AL,Kpl Ikan,
Pertikaian di Laut,,31/10/2016,00:55,123.3981735,3.11748553,Laut Sulawesi,MV Adula,Russia,Supply Ship,197,IMO 24388,JCC211213,61855,Sandar,Glory Souvenir,Cambiasso,Glimandangin,Dama,Oktavianus,Iran,,,,B,6,TNI AU,Kpl Ikan,
Pertikaian di Laut,,02/07/2018,13:10,127.9592288,-5.33909988,Laut Banda,Hudson Cavalier,Jan Mayen,Kpl Pemerintah,233,IMO 22675,VBV265,39671,Sandar,PT. Rekha Trans Utama,Ardina Rasti,Ternate,Banggai,Chuck Norris,Cayman Is.,,,,C,6,TNI,Kpl Militer,
Pertikaian di Laut,,15/10/2014,18:55,123.5783274,2.80751112,Laut Sulawesi,SS Ideal X,Uzbekistan,Tongkang,247,IMO 14934,BPK182222,46393,Lego,PT. Reycom Document Solusi,Tommy Pranata,Bula,Rembang,Elly Kasim,Cuba,,,,A,3,TNI,Kpl Ikan,
Pertikaian di Laut,,08/06/2014,23:10,137.2645349,2.07179318,Laut Halmahera,MSC Leigh,Mexico,Kpl Nelayan,228,IMO 11837,QVG31511,37788,Layar,PT. Cargo Andalan Nusantara,Ivn Snchez Rico,Merauke,Hatu Piru,Sam Evans,Congo,,,,D,4,KKP,Kpl Militer,
Pertikaian di Laut,,27/08/2018,22:55,129.9159101,1.44052963,Laut Halmahera,SS Ionic,Slovakia,Kpl Ikan,129,IMO 68895,VFA21613,63867,Sandar,PT. Alfindo Trans Courier,Iso Eddy Himawarso,Marabombang,Soasio/Goto,Benoist,Nepal,,,,A,2,TNI,Kpl Pemadam Kebakaran/Fireboat,
Pertikaian di Laut,,06/07/2016,02:30,107.0527,-5.85432,Laut Jawa,"TSS Camito, banana boat of Fyffes Line.",United Arab Emirates,Survey/Kpl Survei,148,IMO 11241,FDC4267,11569,Layar,Toko Obat Bandung,Sam Hoskins,Para,Calabai,Bezerra Maciel,Italy,,,,B,2,TNI AU,Kpl Pemerintah,
Pertikaian di Laut,,23/05/2019,22:20,107.81393,-5.07793,Laut Jawa,MSC Napoli,Thailand,Kpl Ikan,122,IMO 93576,KTZ3510,99942,Lego,PT. Penta Prima Utama,Glenn Victor,Serwaru,Likupang,Ayumi Ishida,Kenya,,,,B,6,TNI AL,Tug Boat/Kpl Tunda,
Pertikaian di Laut,,19/07/2018,04:15,123.5352221,3.97911455,Laut Sulawesi,"SS Gallina, LNG Tanker",Nauru,Kpl Peti Kemas/Container,154,IMO 76731,APT131821,81177,Sandar,PT. Ekspresku Internasional Logistik,Tobias Hysn,Nabire,Dompak,Sjachriel Darham,Netherlands,,,,D,2,TNI AU,Kpl Ro-Ro,
Pertikaian di Laut,,02/07/2016,05:10,127.5681658,-4.19026027,Laut Banda,MV Sea Empress,Kenya,Kpl Derek/Crane,210,IMO 28621,DFH151526,62594,Lego,Sinar Abadi Textil,Yohan Benalouane,Teluk Palu,Mangarang,Muhammad Idris,Guadeloupe,,,,F,2,TNI,Kpl Peti Kemas/Container,
Pertikaian di Laut,,31/03/2019,14:55,126.5937828,-5.99125158,Laut Banda,MV Delight,Brazil,Kpl Pesiar,201,IMO 93679,EOZ1224,89976,Lego,PT. Sinar Parahyangan Abadi,Pandji Tisna,Belang-Belang,Dompak,Marco Rossi,Suriname,,,,E,3,TNI AL,Kpl Militer,
Pertikaian di Laut,,06/02/2015,03:10,120.6413108,2.32001668,Laut Sulawesi,Aranui 3,Mozambique,Kpl Pengeruk/Dredger,246,IMO 23164,HYI25201,15566,Lego,PT. Primajaya Abadi Logistik,Afonso Augusto Moreira Pena,Sangkulirang,Balauring,Ruhiana,Dominican Republic,,,,A,2,Polri,Kpl Derek/Crane,
Pertikaian di Laut,,29/08/2018,20:05,136.0639486,0.55038773,Laut Halmahera,MV Craigantlet,Netherlands Antilles,Kpl Selam,225,IMO 28346,EFA18525,51199,Layar,CV. Graha Multi Sarana,Yono,Taniwel,Geser,Bekoyev,Madagascar,,,,F,1,TNI AL,Kargo/Barang,
Pertikaian di Laut,,21/10/2014,14:50,117.2432629,-7.28915146,Laut Flores,USS Alkes (AK-110),India,Kpl Selam,181,IMO 65679,XGF21519,93623,Layar,PT. Jalan Baru Jalan,Warburg,Falabisahaya,Pontianak,Nidji,Israel,,,,F,5,Bakamla,Kpl Pemerintah,
Pertikaian di Laut,,12/09/2016,23:20,124.1165319,2.7313998,Laut Sulawesi,Histria Agata,Brunei,Kpl Derek/Crane,101,IMO 57855,LDC15184,19192,Sandar,Kharisma Abadi,Ghazali Langitan,Atsy,Cilacap,Matthew Etherington,Greece,,,,F,4,Polri,Kpl Selam,
Pertikaian di Laut,,26/03/2016,23:00,119.9417775,-7.99040596,Laut Flores,SS Bessemer Victory,South Georgia & the South Sandwich Is.,Kpl Pemadam Kebakaran/Fireboat,123,IMO 52235,NUW17221,68778,Sandar,PT. Indologistik Kurir Internusa,Petersen,Sinaboi,Lhok Tuan,Adrin Colunga Prez,Tonga,,,,A,1,Bea Cukai,Kpl Pesiar,
Pertikaian di Laut,,21/02/2019,21:00,138.3314968,0.10973659,Laut Halmahera,MV Karen Danielsen,New Caledonia,Bulker/Kpl Pengangkut Barang Curah,240,IMO 79571,QYT4721,16754,Lego,PT. Dino Logistics Perkasa,Diether Ocampo,Labuhan,Dofa,Christoffer Nelwan,Nauru,,,,D,6,TNI,Speed Boat,
Pertikaian di Laut,,26/02/2019,09:00,111.5111,-5.1339,Laut Jawa,"Umm Slal, LNG Tanker",British Virgin Is.,Kpl Layar,225,IMO 45279,XKX12128,61135,Layar,Hypnosis,Zico,Saumlaki,Calabai,Irzen,Latvia,,,,F,1,TNI AD,Tanker,
Pertikaian di Laut,,13/07/2019,17:30,131.5525327,2.25477803,Laut Halmahera,SS Fredericksburg,Ethiopia,Kpl Pesiar,229,IMO 95193,WWF92118,61435,Sandar,PT. Rekakurir Eka Dharma,Amir Hossein,Subaim,Wahai,Fabrice Ehret,Luxembourg,,,,C,5,Bakamla,Kpl Ro-Ro,
Pertikaian di Laut,,17/12/2016,23:00,133.1570909,0.37348159,Laut Halmahera,USS Arkab (AK-130),Madagascar,Kargo/Barang,161,IMO 19268,ZXL3313,78665,Lego,PT. Toyo Pack Prima Mandiri,Ulrich Ochsenbein,Kalbut,Batu Merah,Lima Ferreira,Turkey,,,,A,5,Polri,Kpl Layar,
Pertikaian di Laut,,21/09/2017,15:55,122.9363737,3.41929866,Laut Sulawesi,SS Prospector,Latvia,Supply Ship,224,IMO 42793,MON102216,49997,Sandar,"PT. Wicaksana Overseas International, Tbk",Len,Jayapura,Sungsang,Stranzl,Montenegro,,,,E,3,Polri,Penumpang,
Pertikaian di Laut,,21/08/2015,09:50,134.2911137,0.08749238,Laut Halmahera,CMA CGM Thalassa,Moldova,Supply Ship,107,IMO 88895,YBK161015,22653,Layar,PD. Guma Karya,Katsouranis,Singkil,Saketa,Berghuis,Montserrat,,,,A,1,TNI,Tug Boat/Kpl Tunda,
Pertikaian di Laut,,25/05/2019,01:40,118.148764,-6.94524145,Laut Flores,Thomas W. Lawson,Senegal,Kpl Pemadam Kebakaran/Fireboat,108,IMO 29229,MEV14525,88867,Lego,Toko Obat Bandung,Mijatovi,Larat,Sawang,Ken Kawan Sutanto,Somalia,,,,E,2,TNI AU,Kargo/Barang,
Pertikaian di Laut,,29/04/2019,08:30,116.9628224,-6.8772531,Laut Flores,MT Trochus,Comoros,Kpl Penyelamat/Lifeboat,245,IMO 38758,XIK161521,57858,Layar,PT. Elang Buana Perkasa,Macapagal,Bumbulan,Tual,Hugh Clough,Seychelles,,,,B,6,TNI AL,Survey/Kpl Survei,
Pertikaian di Laut,,14/07/2018,10:05,132.8337514,1.86461959,Laut Halmahera,Akebono Maru,Lebanon,Kpl Derek/Crane,240,IMO 24341,WHU8520,14711,Lego,"PT. Regal Integra Makmur, Tbk",Yasir Hadibroto,Mangga Dua,Dofa,Avramov,Serbia,,,,C,3,Bakamla,Kpl Ro-Ro,
Pertikaian di Laut,,01/12/2016,15:25,135.5997264,1.1358906,Laut Halmahera,Histria Azure,China,Kpl Pengebor/Drillship,158,IMO 29182,KQG19111,49964,Layar,PT. Penta Prima Utama,Kyun,Sibigo,Sawang,Jaang,Monaco,,,,B,4,Bakamla,Kpl Pesiar,
Pertikaian di Laut,,03/05/2017,14:45,134.4168227,-0.06625999,Laut Halmahera,Biruinta,India,Tongkang,235,IMO 41498,SLD20152,31276,Lego,PT. Paramas Permata,Davide Bariti,Depapre,Eray,Malaihollo,Heard I. & McDonald Is.,,,,B,4,Polri,Kpl Militer,
Pertikaian di Laut,,08/05/2017,05:25,106.69094,-4.39169,Laut Jawa,Torrey Canyon,Guinea-Bissau,Kpl Ro-Ro,108,IMO 33995,DUX242422,49946,Lego,PT. Jisheng Indonesia,Ayunda Nisa Chaira,Luwuk,Padang Bai,Beltrame,Ecuador,,,,D,5,TNI AL,Kpl Pengebor/Drillship,
Pertikaian di Laut,,25/07/2017,23:20,130.8457572,1.13490038,Laut Halmahera,SS American Victory,India,Speed Boat,188,IMO 59842,YNG201820,85665,Sandar,King Garden,Mohammad Amil,Palipi,Bicoli,Mario Lawalata,Papua New Guinea,,,,B,4,Bakamla,Kpl Penyelamat/Lifeboat,
Pertikaian di Laut,,26/06/2014,01:15,135.3504095,0.48428474,Laut Halmahera,Maritime Jewel,Netherlands,Kpl Derek/Crane,170,IMO 39519,VSS72419,55955,Layar,PT. Primajaya Abadi Logistik,Rachmansyah,Banggai,Sesayap,Senanayake,Bahrain,,,,D,6,TNI AD,Kpl Ikan,
Pertikaian di Laut,,24/11/2018,06:15,128.1988387,-4.91174985,Laut Banda,"Maharshi Vamadeva, LPG Tanker",Romania,Kpl Penyelamat/Lifeboat,219,IMO 84579,ZID20114,97243,Lego,Berdikari,Hazairin,Batu Merah,Manu/Gamumu,Pakubuwana,Equatorial Guinea,,,,C,3,TNI AL,Kpl Kayu,
Pertikaian di Laut,,25/07/2017,19:40,109.12751,-4.13963,Laut Jawa,LNG Finima,Liechtenstein,Survey/Kpl Survei,217,IMO 54195,XUY9220,86571,Lego,PT. Satu Sumber Sarana,Ghalawanji,Galesong,Tarempa,Melchior Josef Martin,Niue,,,,A,1,TNI AU,Kpl Selam,
Pertikaian di Laut,,04/06/2014,06:20,108.74495,-5.94971,Laut Jawa,MV eut Strait (T-AK-W9519),Peru,Kpl Pengebor/Drillship,162,IMO 91524,EQC171219,46548,Layar,PT. Ekspresku Internasional Logistik,Cyndi Lauper,Kisar,Asiki,Moyes,Micronesia,,,,C,3,Bakamla,Kpl Pengeruk/Dredger,
Pertikaian di Laut,,15/11/2019,16:05,117.7299018,-7.27378883,Laut Flores,LT Cortesia,Tokelau,Speed Boat,217,IMO 97114,LHJ111,46955,Lego,PT. Jala Sutera Indoraya,Hegazy,Tua Pejat,Sirombu,Lyte,Kyrgyzstan,,,,D,5,TNI AD,Kpl Pemerintah,
Pertikaian di Laut,,20/12/2015,20:05,132.9005993,0.16436995,Laut Halmahera,Osaka Express,Kenya,Kpl Peti Kemas/Container,135,IMO 88356,KGG25618,25478,Sandar,PT. Risa Pratama Nusantara,Wildschut,Sei Kolak Kijang,Ngalipaeng,Oratmangun,Monaco,,,,C,6,TNI AU,Kpl Penyelamat/Lifeboat,
Pertikaian di Laut,,05/09/2018,08:50,130.5815386,-6.76472691,Laut Banda,"Umm Slal, LNG Tanker",Oman,Kpl Pengeruk/Dredger,220,IMO 98278,YAG1383,58673,Lego,PT. Daya Adira Mustika,Mandala Putra,Teluk Air / Padang Tikar,Tahuna,Kaharudin Datuk Rangkayo Basa,Montserrat,,,,E,3,TNI,Kpl Layar,
Pertikaian di Laut,,03/08/2016,12:20,122.2315719,2.88737029,Laut Sulawesi,MV Golden Nori,Tajikistan,Tanker,149,IMO 75675,EZQ2317,99999,Lego,PT. Catur Ekapurcanga Indah,Arthur L.,Sibadeh,Oransbari,Ovi Dian,Iraq,,,,D,3,TNI AD,Penumpang,
Pertikaian di Laut,,27/12/2014,04:35,117.0421602,-7.40051262,Laut Flores,MV Mairangi Bay,Pakistan,Survey/Kpl Survei,175,IMO 55469,KON212616,88116,Layar,PT. Dexter Ekspressindo,Chiescu,Tabarfane,Lampia,Zo In-sung,St. Vincent & the Grenadines,,,,B,4,Bakamla,Kpl Ikan,
Pertikaian di Laut,,28/07/2014,12:10,127.3784406,-4.94368718,Laut Banda,SS Belgic,Kyrgyzstan,Kpl Pesiar,232,IMO 15562,PEG1792,43835,Lego,PT. Cipta Dirgantara Pukadara,Eloge Enza Yamissi,Selat Panjang,Natal / Sikara-kara,Pegg,Uganda,,,,E,5,TNI AU,Kpl Pemerintah,
Pertikaian di Laut,,21/06/2018,09:35,134.3233965,1.65077309,Laut Halmahera,"Estelle Mærsk, container ship for Maersk Line",Tajikistan,Supply Ship,183,IMO 78183,UPD18142,92263,Lego,Bintang Terang,Bilal Ag,Boom Baru/Palembang,Meulaboh,Palwinta,New Caledonia,,,,B,2,Bea Cukai,Tongkang,
Pertikaian di Laut,,11/09/2019,13:05,119.9155437,-7.38497439,Laut Flores,SS Tauric,Tajikistan,Kpl Pengeruk/Dredger,236,IMO 52912,WFB1798,68157,Layar,PT. Lingga Pos Kirimcepat,Samwell,Calabai,Nunukan/Tunon Taka,John Obi,Guinea,,,,C,1,TNI AL,Speed Boat,
Pertikaian di Laut,,22/10/2019,11:50,125.9136299,-5.64149204,Laut Banda,U-Sea Saskatchewan,Guinea-Bissau,Kpl Ikan,136,IMO 18678,JMQ1122,27828,Layar,PT. Jaha Buana Lestari,Hong Yoon Hwa,Miangas,Labuhan,Reichstein,Romania,,,,D,3,TNI AL,Penumpang,
Pertikaian di Laut,,08/03/2019,00:15,125.56087,-6.16696859,Laut Banda,SS Asiatic,Ethiopia,Kpl Pemadam Kebakaran/Fireboat,177,IMO 14856,YRI15526,51266,Lego,PT. Bosko Logistic,Pras Michel,Galesong,Cituis,Mendicino,Solomon Is.,,,,B,6,Polri,Kpl Pesiar,
Pertikaian di Laut,,27/06/2014,09:00,119.87474,-6.86544972,Laut Flores,USS Arkab (AK-130),Iceland,Kpl Peti Kemas/Container,229,IMO 59412,SZD101414,51179,Sandar,PD. Guma Karya,Adri Manan,Sungai Lumpur,Tobelo,Moechtar,Russia,,,,C,4,TNI AD,Kpl Pemadam Kebakaran/Fireboat,
Pertikaian di Laut,,21/01/2014,06:55,124.0108819,3.75521991,Laut Sulawesi,SS Afric,Cook Is.,Kpl Penyelamat/Lifeboat,132,IMO 98255,TRA8263,94834,Layar,PT. Top Express,Maciej Sadlok,Banabungi Pasarwajo,Popolii,Sherwood Rowland,Montserrat,,,,F,3,TNI AU,Speed Boat,
Pertikaian di Laut,,17/10/2016,01:45,117.9733464,-7.81765463,Laut Flores,"Onaiza, LNG Tanker",Lithuania,Survey/Kpl Survei,201,IMO 65866,QCT13310,34252,Sandar,PT. Giandres Abadi Express,Salama,Depapre,Parlimbungan Ketek,Tmer,Burkina Faso,,,,A,3,TNI,Kpl Nelayan,
Pertikaian di Laut,,25/05/2019,02:05,130.4432778,1.37853201,Laut Halmahera,"Edith Mærsk, container ship for Maersk Line",Rwanda,Kpl Pengeruk/Dredger,193,IMO 14391,YLL82215,83239,Sandar,PT. Mandiri Global Sejahtera Express,Christoph Metzelder,Kresek/Kronjo,Branta,Andrew Johnson,Yemen,,,,B,5,Polri,Kpl Pemadam Kebakaran/Fireboat,
