kategori,subkategori,tanggal,jam,latitude,longitude,tempat kejadian,nama kapal,bendera kapal,jenis kapal,berat kapal,IMO,Call Sign,MMSI,status kapal,nama perusahaan,nama pemilik,pelabuhan terakhir,pelabuhan tujuan,kapten kapal,kewarganegaraan,jumlah kru,pok/org afiliasi,modus operandi,sumber_klasifikasi_berita,isi_berita,pemeriksa,kapal penangkap,deskripsi
Tindak Terror di Laut,Level 1,10/07/2016,05:10,110.72884,-3.89396,Laut Jawa,SS Nomadic,Iceland,Kpl Ro-Ro,132,IMO 34144,AMT91118,98279,Sandar,PT. Hadid Steel Indonesia,Montaa,Tabarfane,Ereke,Charles Brown,Tunisia,,,,F,2,KKP,Kpl Derek/Crane,
Tindak Terror di Laut,Level 8,03/02/2018,02:10,107.28833,-4.34338,Laut Jawa,SS Prospector,Haiti,Kpl Ikan,137,IMO 57253,FPK51425,63364,Lego,Yong,Passos Culho,Pangkal Balam,Lameluru,Speleers,Malawi,,,,F,5,Bakamla,Kpl Ro-Ro,
Tindak Terror di Laut,Level 5,22/02/2018,08:00,121.8383808,2.50756173,Laut Sulawesi,COSCO Guangzhou,Papua New Guinea,Tanker,118,IMO 75134,VAI201323,18386,Sandar,Asuransi Jiwa Bumi Putra 1912,Ebanks Blake,Gorontalo,Oswald Siahaan/Labuhan Angin,Toshiro,Northern Mariana Is.,,,,D,1,TNI,Kpl Pemerintah,
Tindak Terror di Laut,Level 3,06/06/2015,20:00,134.2671173,1.79793212,Laut Halmahera,"Onaiza, LNG Tanker",Norfolk I.,Kpl Kayu,123,IMO 45394,TCY1598,86111,Lego,PD. Guma Karya,Rudolf Christoph Eucken,Muara Baru,Dofa,Blythe Auffarth,Zambia,,,,A,5,Bakamla,Kpl Selam,
Tindak Terror di Laut,Level 9,23/12/2019,04:00,123.444369,2.72164331,Laut Sulawesi,MSC Napoli,Antarctica,Penumpang,106,IMO 76692,VFH271,23154,Layar,PT. Srna Indonesia,Gery,Leti,Seba,Nicolas N'Koulou,Senegal,,,,A,6,KKP,Supply Ship,
Tindak Terror di Laut,Level 8,18/06/2017,15:05,108.70345,-4.60609,Laut Jawa,USS Ascella (AK-137),Uganda,Kpl Selam,132,IMO 92778,VMX5616,63168,Lego,PT. Surya Baru Abadi,Agil Husin,Buano,Fak-fak,Shohibul Faroji,Martinique,,,,E,5,KKP,Bulker/Kpl Pengangkut Barang Curah,
Tindak Terror di Laut,Level 1,21/08/2017,04:15,110.73568,-5.52592,Laut Jawa,LNG Finima,Togo,Kpl Peti Kemas/Container,223,IMO 79739,CRJ51122,65497,Sandar,PT. Gilsum Jasa Semesta,Han Duck-soo,Tutu Kembong,Galela,Sander Duits,St. Kitts & Nevis,,,,C,4,TNI AL,Kpl Pemerintah,
Tindak Terror di Laut,Level 7,04/03/2019,17:05,119.6208519,-7.41715482,Laut Flores,MV Vikartindur,Slovenia,Speed Boat,226,IMO 55818,AZV865,27839,Layar,"PT. Regal Integra Makmur, Tbk",Toomas Hendrik Ilves,Kolbano,Dompak,Santiago Caizares,Dominica,,,,F,6,Polri,Bulker/Kpl Pengangkut Barang Curah,
Tindak Terror di Laut,Level 8,27/03/2018,16:35,130.8027017,1.15900735,Laut Halmahera,MV Star Osakana,Palau,Kargo/Barang,233,IMO 49937,GUF161123,65468,Layar,PT. Fama Persada,Pedro Miguel Silva Rocha,Biaro,Sabang,imkovi,Zambia,,,,D,2,KKP,Survey/Kpl Survei,
Tindak Terror di Laut,Level 7,13/08/2019,08:50,117.9894949,-6.68468282,Laut Flores,MV Stolt Strength,Ethiopia,Tongkang,135,IMO 91634,INW26105,68989,Layar,PT. Nafastindo Trans Logistik,Fofana,Singkawang,Bukide,Henri-Marie,San Marino,,,,C,2,Bakamla,Tug Boat/Kpl Tunda,
Tindak Terror di Laut,Level 9,11/10/2016,19:25,108.22789,-4.5283,Laut Jawa,USS Bali (ID-2483),Rwanda,Supply Ship,110,IMO 15396,TOW26525,65133,Lego,Nusantara,Louis Perrier,Sawang,Sampit,Jesper Christiansen,Portugal,,,,F,1,KKP,Kpl Selam,
Tindak Terror di Laut,Level 4,28/08/2018,06:20,126.3612115,-4.96120065,Laut Banda,MS Antenor,Martinique,Kpl Layar,201,IMO 68262,PFB1916,52542,Sandar,PT. Bahtera Dunia Pratama,Senit,Leti,Ambalau,Abdellatif,Malawi,,,,B,5,TNI AD,Kpl Pemerintah,
Tindak Terror di Laut,Level 6,28/06/2016,12:15,129.4818119,-6.18497446,Laut Banda,"Houston Express, container ship for Hapag-Lloyd line",Singapore,Kpl Peti Kemas/Container,188,IMO 53764,SZG26199,61978,Sandar,PT. Gilsum Jasa Semesta,Taruni Sachdev,Sungai Pakning,Tanjung Pura,Lipponen,Cyprus,,,,B,1,TNI AL,Kpl Militer,
Tindak Terror di Laut,Level 8,04/09/2019,03:45,128.785345,-4.32298097,Laut Banda,MS Stolt Surf,Aruba,Speed Boat,178,IMO 28157,DYN11163,78983,Lego,PT. Pusaka Cakra,George Junus,Gunung Sitoli,Pulau Ende,Samir Carruthers,St. Vincent & the Grenadines,,,,B,2,TNI,Kpl Penyelamat/Lifeboat,
Tindak Terror di Laut,Level 4,26/06/2015,01:35,124.108932,4.15163141,Laut Sulawesi,Maritime Jewel,French Polynesia,Kpl Derek/Crane,112,IMO 88993,DCO122124,93994,Lego,PT. Lion Express,Zarine Khan,Tanjung Beringin,Pangkalan Dodek,Luis Garca Plaza,Sweden,,,,A,4,Bea Cukai,Kpl Ro-Ro,
Tindak Terror di Laut,Level 6,26/06/2017,09:15,119.3355467,-7.63486818,Laut Flores,U-Sea Saskatchewan,Cambodia,Kpl Penyelamat/Lifeboat,185,IMO 75392,RVK2513,17774,Sandar,CV. Adhikarya Pratama,Nagamine,Naikliu,Tanjung Pinang,Jun'ya Ikeda,Cape Verde,,,,F,3,TNI AD,Kpl Militer,
Tindak Terror di Laut,Level 4,24/02/2015,16:05,117.9152257,-6.53453231,Laut Flores,MV Maj. Bernard F. Fisher (T-AK-4396),Grenada,Tug Boat/Kpl Tunda,228,IMO 44665,SWC111623,88341,Sandar,PT. Gilsum Jasa Semesta,Geonil,Moor,Boipinang,Tony Book,Algeria,,,,E,6,TNI AL,Kargo/Barang,
Tindak Terror di Laut,Level 7,01/03/2015,20:00,107.88906,-3.55282,Laut Jawa,MSC Sabrina,Liechtenstein,Kpl Pengebor/Drillship,223,IMO 89581,THC4235,34424,Lego,PT. Rekakurir Eka Dharma,Shane Kinsman,Wakai,Damar,Suppiluliuma,Micronesia,,,,E,2,KKP,Kpl Penyelamat/Lifeboat,
Tindak Terror di Laut,Level 9,23/08/2015,03:45,120.2933727,2.74594283,Laut Sulawesi,MSC Carouge,Sierra Leone,Tug Boat/Kpl Tunda,117,IMO 12934,HKE201717,86569,Layar,PT. Indoexpress Logistics,Whitesnake,Langara,Jayapura,Hok,Lesotho,,,,B,1,Polri,Kpl Kayu,
Tindak Terror di Laut,Level 2,02/02/2019,18:50,129.4393737,-4.89779822,Laut Banda,MV Jindal Kamakshi,United Arab Emirates,Kpl Kayu,209,IMO 89672,UXL15515,74749,Sandar,PT. Dexter Ekspressindo,Will Smith,Bemo,Teluk Palu,Oleg Gazenko,Oman,,,,D,6,Polri,Kpl Kayu,
Tindak Terror di Laut,Level 5,05/09/2019,14:55,136.2483686,1.94313453,Laut Halmahera,Akebono Maru,Cook Is.,Kpl Pengebor/Drillship,147,IMO 72873,UGK21712,94519,Sandar,PT. Bahtera Dunia Pratama,Kadiman,Tana Paser/Pondong,Indramayu,Kiswanto,China,,,,A,4,Polri,Kpl Penyelamat/Lifeboat,
Tindak Terror di Laut,Level 5,12/11/2015,08:20,119.5355059,-7.93186494,Laut Flores,SS Afric,Comoros,Kpl Derek/Crane,188,IMO 91194,RVF7619,23261,Lego,PD. Intan Mitra Sejati,Boedjanger,Waisai,Kuala Enok,Kama Massampu,Burundi,,,,F,5,Bea Cukai,Tug Boat/Kpl Tunda,
Tindak Terror di Laut,Level 9,13/03/2017,04:10,125.7801675,-4.37595484,Laut Banda,SS Nomadic,Kiribati,Speed Boat,178,IMO 14164,TRV121814,55791,Lego,CV. Dwijaya Makmur,Ksenia Sitnik,Dumai,Batam/Batu Ampar,Gabriel Riqueti,Palau,,,,A,2,KKP,Kpl Pemerintah,
Tindak Terror di Laut,Level 3,29/12/2017,18:05,119.8203892,-7.93570913,Laut Flores,Torrey Canyon,St. Pierre & Miquelon,Tug Boat/Kpl Tunda,236,IMO 38985,MDV201417,68158,Sandar,PT. Ayucitra Mandiri,Zulbahri Madjid,Menanga,Agats,Riswana,Qatar,,,,B,6,Polri,Kpl Pesiar,
Tindak Terror di Laut,Level 7,25/01/2015,23:20,133.3622903,1.4673934,Laut Halmahera,MCP Altona,Jarvis I.,Kpl Kayu,216,IMO 79236,FLG1371,38153,Layar,PT. Win Semesta Ekspress,Mamie Eisenhower,Mangarang,Tanjung Moco,Ergi,New Caledonia,,,,C,6,TNI,Kpl Peti Kemas/Container,
Tindak Terror di Laut,Level 2,10/08/2016,03:35,107.04631,-6.02879,Laut Jawa,"TSS Camito, banana boat of Fyffes Line.",Guyana,Kpl Layar,188,IMO 38262,RDI42615,46345,Layar,Game Spot,Creedence Clearwater Revival,Kalianget,Muara Sabak,Grigol Mgaloblishvili,Brazil,,,,D,4,TNI AU,Bulker/Kpl Pengangkut Barang Curah,
Tindak Terror di Laut,Level 4,19/06/2017,10:15,137.5990072,0.47708607,Laut Halmahera,SS Naronic,St. Pierre & Miquelon,Kpl Nelayan,184,IMO 19851,SZG26199,94674,Layar,PT. Indoguna Sarana Ekspress,Pakubuwana IV,Legon Bajak,Kalianget,Tony Williams,Spain,,,,E,4,TNI AD,Supply Ship,
Tindak Terror di Laut,Level 8,09/02/2015,20:30,122.6962912,2.81587465,Laut Sulawesi,MV Macoma,Netherlands Antilles,Kpl Pengeruk/Dredger,170,IMO 65863,MYT5164,89181,Lego,PT. Api Biru Nusantara,Matteo,Gorontalo,Dompak,Korrie Layun,Angola,,,,E,2,Bakamla,Supply Ship,
Tindak Terror di Laut,Level 1,24/01/2016,08:30,116.5511686,-7.73466555,Laut Flores,MT Trochus,British Indian Ocean Territory,Kpl Militer,238,IMO 82799,ASN14315,29346,Lego,PT. Nursal Kurnia Abadi,Nur Bahri,Waiwuring,Lhok Tuan,Weiland,Rwanda,,,,A,3,Bea Cukai,Kpl Peti Kemas/Container,
Tindak Terror di Laut,Level 3,24/10/2019,05:50,116.8575266,-7.37514221,Laut Flores,SS vedic,Jan Mayen,Bulker/Kpl Pengangkut Barang Curah,162,IMO 62876,MAA10244,22356,Layar,PT. Elang Buana Perkasa,Mrton Fucsovics,Dorosagu,Labuhan Haji,Saptahadi,Monaco,,,,E,2,Polri,Kpl Pesiar,
Tindak Terror di Laut,Level 6,04/06/2017,15:35,120.0417061,2.07361823,Laut Sulawesi,SS Bardic,Liberia,Bulker/Kpl Pengangkut Barang Curah,135,IMO 44531,ADJ82314,73375,Sandar,PT. Sayap Biru Ekspres,Wahyu Rudi Astadi,Celukan Bawang,Tanjung Batu Kundur,Ezekiel Fryers,Netherlands Antilles,,,,B,1,TNI,Kpl Pemerintah,
Tindak Terror di Laut,Level 4,27/02/2019,13:25,128.7575484,-5.349794,Laut Banda,MV DenDen,Jan Mayen,Kpl Pemerintah,232,IMO 11335,UZY9620,23226,Lego,PT. Indah Yatama,Jean-Marc Ayrault,Kota Agung,Dawi-dawi,Sudrajad Djiwandono,Panama,,,,C,4,Bakamla,Kpl Selam,
Tindak Terror di Laut,Level 6,17/04/2018,09:20,121.4071105,3.36533426,Laut Sulawesi,Astron,Ukraine,Kpl Penyelamat/Lifeboat,157,IMO 89349,NGP12722,28165,Lego,PT. ACC Express,tzi,Sampit,Ereke,Khanna,Namibia,,,,E,1,KKP,Speed Boat,
Tindak Terror di Laut,Level 9,17/10/2016,07:00,120.0359226,2.91838828,Laut Sulawesi,Biruinta,Guatemala,Kpl Pengeruk/Dredger,138,IMO 74846,KUE11721,18981,Sandar,PT. Xpresindo Courier,Eugene Uhlenbeck,Muara Padang,Nunbaun Sabu (Namosain),Ketut Untung Yoga,France,,,,C,2,Bakamla,Bulker/Kpl Pengangkut Barang Curah,
Tindak Terror di Laut,Level 4,18/08/2016,20:40,127.5407669,-4.63917728,Laut Banda,"Al Rekayyat, LNG Tanker",Angola,Tanker,202,IMO 41855,NPT2385,98584,Sandar,PT. Waskita Elang Perkasa,Nasheed,Ransiki,Bungku,Jerko,Belize,,,,D,6,Bea Cukai,Kpl Ikan,
Tindak Terror di Laut,Level 5,03/12/2018,16:50,109.93408,-5.88614,Laut Jawa,MV eut Strait (T-AK-W9519),Belize,Kpl Derek/Crane,199,IMO 83848,OZK26714,69839,Sandar,PT. Pusaka Cakra,Aubert,Kendal,Baing,Dico Koppers,Thailand,,,,B,2,Bea Cukai,Tanker,
Tindak Terror di Laut,Level 1,30/01/2014,18:05,129.1836294,-4.52836526,Laut Banda,SS Prospector,Nigeria,Kpl Nelayan,136,IMO 46275,MOX19222,13371,Layar,PT. Rekakurir Eka Dharma,Eldar Gasmov,Labuhan Uki,Kolonedale,Mary Shelley,Guadeloupe,,,,A,6,KKP,Kpl Pemerintah,
Tindak Terror di Laut,Level 2,20/02/2015,02:50,108.67341,-3.91887,Laut Jawa,Seabulk Pride,Uruguay,Kpl Pemadam Kebakaran/Fireboat,144,IMO 39963,TJJ91020,47475,Layar,PT. Lion Express,Blaise,Bau-Bau/Murhum,Boipinang,Alena,Ethiopia,,,,B,6,TNI AL,Tanker,
Tindak Terror di Laut,Level 7,21/03/2017,21:10,119.5375954,-7.7049932,Laut Flores,SS American Victory,Antigua & Barbuda,Kpl Derek/Crane,197,IMO 89148,FNR823,54775,Layar,PT. Bosko Logistic,Esswein,Adaut,Baa,Joseph Hardy Neesima,Mayotte,,,,C,2,TNI AU,Supply Ship,
Tindak Terror di Laut,Level 1,22/08/2019,09:40,122.581265,2.34768167,Laut Sulawesi,MS Costa Allegra,French Guiana,Tug Boat/Kpl Tunda,122,IMO 17749,EMY181010,31433,Lego,PT. Wira Andalan Sukses,Sydney Symphony Orchestra,Sebalang,Waworada,Ika Putri,Central African Republic,,,,A,1,Polri,Survey/Kpl Survei,
Tindak Terror di Laut,Level 4,08/05/2016,21:15,132.3943958,1.61407936,Laut Halmahera,MSC Geneva,Myanmar,Bulker/Kpl Pengangkut Barang Curah,223,IMO 25819,WRL41914,34247,Layar,Graha Elang,Vladimirovich Kravchenko,Cirebon,Bagan siapi-api,Serhiy Nazarenko,French Guiana,,,,A,5,Polri,Tanker,
Tindak Terror di Laut,Level 6,29/09/2017,10:10,128.4984801,-4.53918208,Laut Banda,SS Suevic,China,Tanker,150,IMO 83634,JES31118,67416,Lego,PT. Makis Indonesia Utama,Nicols Fedor,Waiwadan,Geser,Adnane,China,,,,C,4,TNI AL,Survey/Kpl Survei,
Tindak Terror di Laut,Level 7,23/05/2016,19:15,122.0081609,3.25181473,Laut Sulawesi,Altmark,Azerbaijan,Kpl Selam,201,IMO 69381,HKX23417,13642,Layar,PT. Satria Antaran Prima,Sekiji,Falabisahaya,Belopa,Aslanbek Konov,Kuwait,,,,F,6,TNI AD,Kpl Layar,
Tindak Terror di Laut,Level 3,29/08/2017,14:00,118.1340177,-7.79028754,Laut Flores,MV Virginian (T-AK 9205),Haiti,Kpl Layar,187,IMO 53675,EEL2447,74779,Layar,PT. Buana Tirta,Andy Hunter,Pemenang,Dompak,Edward Elgar,"Congo, DRC",,,,E,4,KKP,Kpl Pemerintah,
Tindak Terror di Laut,Level 7,30/06/2014,07:35,135.0261783,0.37597155,Laut Halmahera,"Houston Express, container ship for Hapag-Lloyd line",Central African Republic,Kpl Pemadam Kebakaran/Fireboat,198,IMO 34184,OSU24164,18552,Sandar,PT. Jabeny Logistics,Co,Sunda Kelapa,Rembang,Husin Al Munawar,Libya,,,,F,5,TNI,Kpl Kayu,
Tindak Terror di Laut,Level 3,14/04/2014,01:15,119.1189638,-7.4207331,Laut Flores,Olga Mærsk (1948),Brunei,Supply Ship,134,IMO 44634,FKT639,48311,Lego,PT. Aix Indologis Exspress,Nikita Antonov,Serasan,Reo,Gerd Binnig,Oman,,,,E,1,TNI AU,Bulker/Kpl Pengangkut Barang Curah,
Tindak Terror di Laut,Level 9,17/04/2014,01:25,124.1232437,2.90228265,Laut Sulawesi,SS Mayaguez,Azerbaijan,Kpl Pesiar,126,IMO 64468,CIW20123,54778,Layar,PT. Buana Tirta,Fraile,Dawi-dawi,Ulu Siau,Diego Michiels,Libya,,,,C,1,TNI AL,Penumpang,
Tindak Terror di Laut,Level 1,19/12/2016,00:15,120.0244908,2.86370535,Laut Sulawesi,SS Bessemer Victory,Liberia,Kpl Layar,248,IMO 47188,RLX3918,85889,Sandar,PT. Tata Kelola Mandiri,Mrio Jardel,Kawaluso,Sei Kolak Kijang,Ryuzo,Papua New Guinea,,,,B,4,TNI AU,Kpl Nelayan,
Tindak Terror di Laut,Level 9,15/06/2014,20:05,124.3797232,3.86884842,Laut Sulawesi,Torben Spirit,Kiribati,Kpl Kayu,245,IMO 64762,VVY13116,28958,Layar,PT. Xpresindo Courier,Jorge Rafael Videla,Tobilota,Gita Payahe,Mekan,Kazakhstan,,,,D,4,TNI AU,Kpl Ikan,
Tindak Terror di Laut,Level 3,31/10/2017,14:10,126.1135566,-5.20514104,Laut Banda,MV Vikartindur,Sudan,Tongkang,108,IMO 61371,MTV182419,65199,Lego,PT. Petrindo Nusa Persada,Ziad,Gorontalo,Seira,Ahmed Al-Doukhi,St. Helena,,,,C,3,TNI AL,Survey/Kpl Survei,
Tindak Terror di Laut,Level 7,17/05/2019,18:10,136.7534464,-0.0961568,Laut Halmahera,"Gudrun Mærsk, container ship for Maersk Line",Ukraine,Tanker,123,IMO 16956,YPZ262123,47892,Layar,PT. Ekamatra Rizqi Anugrah,Amir Hamzah,Kuala Tungkal,Tanjung Satai,Fredric March,Lesotho,,,,F,1,Bakamla,Kpl Derek/Crane,
Tindak Terror di Laut,Level 5,17/07/2016,12:20,122.4463373,4.25844907,Laut Sulawesi,Hansa Carrier,Guatemala,Kpl Nelayan,210,IMO 77278,VFC2595,93845,Layar,Sendok Piring/Resto,Sleep Warp,Geser,Nabire,Sonny Munroe,Palau,,,,F,4,TNI,Kpl Layar,
Tindak Terror di Laut,Level 2,06/05/2014,18:55,136.275644,0.28887389,Laut Halmahera,MT Sidsel Knutsen,Mozambique,Kargo/Barang,151,IMO 95769,OAI111222,31713,Sandar,Perusahaan Umum (Perum) Damri,Batubara,Tarakan,Watunohu,Thure,Mali,,,,D,6,Polri,Kpl Derek/Crane,
Tindak Terror di Laut,Level 1,30/07/2019,11:20,118.2689899,-7.93091254,Laut Flores,MV Resolution Bay,Dominican Republic,Kpl Ro-Ro,136,IMO 38243,KRO1213,75523,Sandar,PT. Ayucitra Mandiri,Novoseltsev,Una-Una,Molawe,Putrian,Swaziland,,,,A,6,TNI AU,Kpl Kayu,
Tindak Terror di Laut,Level 8,26/04/2018,04:55,123.1617879,3.10746388,Laut Sulawesi,MV Capt. Steven L. Bennett (T-AK-4296),Liberia,Kpl Pemadam Kebakaran/Fireboat,212,IMO 35796,AVL232523,31526,Sandar,PT. Mitra Berjaya Sukses Sejahtera,Saleh Werdisastro,Belang,Mesuji/Lampung,Mohamed Amin,Samoa,,,,B,5,TNI AD,Kpl Pesiar,
Tindak Terror di Laut,Level 8,01/05/2018,23:55,124.2263611,3.21903684,Laut Sulawesi,MV Capt. Steven L. Bennett (T-AK-4296),Botswana,Kpl Pesiar,194,IMO 63565,WAT12137,73192,Lego,PT. Dexter Ekspressindo,Maciel,Tanjung Buton,Ippi,Vittek,Central African Republic,,,,C,6,KKP,Kpl Ro-Ro,
Tindak Terror di Laut,Level 9,28/03/2014,07:40,127.8494307,-6.4494085,Laut Banda,USS Alkes (AK-110),Zambia,Kpl Pesiar,114,IMO 52543,OES251413,84335,Sandar,PT. Pandawa Mitra Perkasa,Aleksandr Kalyashin,Waiwole,Branta,Sunarno,Belize,,,,F,2,Polri,Bulker/Kpl Pengangkut Barang Curah,
Tindak Terror di Laut,Level 2,16/01/2019,13:40,120.1606503,2.33652894,Laut Sulawesi,Akebono Maru,Tanzania,Kpl Pengeruk/Dredger,183,IMO 89785,MZJ61821,62419,Sandar,PT. Ekspresku Internasional Logistik,Paul Simon,Sibolga,Mega,Hermann Carl,Serbia,,,,B,4,Bea Cukai,Kpl Pengeruk/Dredger,
Tindak Terror di Laut,Level 3,12/06/2016,21:05,118.7074651,-6.58982883,Laut Flores,MV Empire MacMahon,Finland,Kpl Militer,109,IMO 73792,JUT2586,33332,Lego,PT. Ekamatra Rizqi Anugrah,Lars Rasmussen,Parigi,Cilacap,Tuanku Imam,Niger,,,,E,6,KKP,Kpl Pemadam Kebakaran/Fireboat,
Tindak Terror di Laut,Level 2,04/10/2019,04:45,136.8239144,1.21268226,Laut Halmahera,MV Tampa,Qatar,Supply Ship,218,IMO 21482,MAA10244,54474,Lego,Perusahaan Umum (Perum) Damri,Pablo Thiam,Glimandangin,Daruba,Keppel Archibald Cameron,Bangladesh,,,,E,1,TNI AD,Bulker/Kpl Pengangkut Barang Curah,
Tindak Terror di Laut,Level 5,25/11/2019,08:30,107.10223,-4.8897,Laut Jawa,Hudson Cavalier,Switzerland,Kpl Penyelamat/Lifeboat,125,IMO 66478,BOE2258,64788,Sandar,PT. Garuda Tama Indonesia,Dmitri Vadimovich,Calabai,Tulehu,Pamela Bowie,Virgin Is.,,,,D,4,TNI AD,Supply Ship,
Tindak Terror di Laut,Level 6,01/08/2018,03:40,131.4125429,0.84058684,Laut Halmahera,MV Colombo Express,Western Sahara,Kpl Peti Kemas/Container,180,IMO 92779,HPE61818,99137,Layar,PD. Elang Jaya,Fahma,Giliketapang,Pamatata,Andry Rajoelina,Ecuador,,,,B,4,Bakamla,Kpl Layar,
Tindak Terror di Laut,Level 1,03/07/2014,17:55,128.0183209,-4.75525063,Laut Banda,MV Capt. Steven L. Bennett (T-AK-4296),Northern Mariana Is.,Kpl Ikan,158,IMO 64164,MGN21116,65413,Layar,PD. Guma Karya,Macfarlane Burnet,Pantoloan,Gresik,Samuel Kuffour,Bhutan,,,,C,5,TNI,Kpl Peti Kemas/Container,
Tindak Terror di Laut,Level 8,09/05/2014,09:40,110.2324,-5.5663,Laut Jawa,SS Bovic,Lebanon,Tanker,144,IMO 79537,GOB221113,25644,Layar,PT. Abjad Barco Lamhin,Matthias Jaissle,Dobo,Fogi,Rekik,Australia,,,,F,4,KKP,Kpl Kayu,
Tindak Terror di Laut,Level 3,07/01/2015,01:55,138.2253695,2.13035855,Laut Halmahera,"Maharshi Vamadeva, LPG Tanker",China,Supply Ship,172,IMO 69627,SUR181725,92138,Sandar,PT. Sarana Daya Semesta,Denny Januar Ali,Miangas,Dawai,Jia Xiao-Chen,Bahrain,,,,C,4,TNI AU,Kpl Kayu,
Tindak Terror di Laut,Level 2,27/04/2014,04:35,123.7244132,2.26454327,Laut Sulawesi,LNG Finima,Montserrat,Kpl Militer,136,IMO 19187,TKZ161418,51629,Layar,CV. Adhikarya Pratama,Kusbini,Leti,Daruba,Parreira,Armenia,,,,C,1,TNI AD,Kpl Pemadam Kebakaran/Fireboat,
Tindak Terror di Laut,Level 5,16/12/2014,01:30,117.7975904,-6.4380748,Laut Flores,SS Belgic ||,Senegal,Kpl Peti Kemas/Container,156,IMO 59785,XCF2511,96295,Layar,PT. Risa Pratama Nusantara,Jey,Wayabula/Posi-Posi,Waworada,Rafsanjani,Guinea,,,,F,1,TNI AU,Bulker/Kpl Pengangkut Barang Curah,
Tindak Terror di Laut,Level 1,08/01/2018,21:20,136.4476322,1.4422013,Laut Halmahera,MV Ranga,Mexico,Kpl Ro-Ro,225,IMO 77994,MBP111725,14437,Layar,PT. Windu Pratama Courier,Bierhoff,Dobo,Tanjung Satai,Amanda Faried,Malawi,,,,D,4,Polri,Kpl Pemerintah,
Tindak Terror di Laut,Level 6,11/12/2015,15:15,118.8704277,-7.14838488,Laut Flores,MSC Leigh,French Polynesia,Kpl Ikan,120,IMO 14941,MLA62515,91444,Lego,PT. Waskita Elang Perkasa,Megan Fox,Ende,Waisarisa,Rubio,Bhutan,,,,E,5,TNI AL,Kpl Pengebor/Drillship,
Tindak Terror di Laut,Level 2,26/05/2015,16:55,126.0773267,-4.62842557,Laut Banda,Savannah Express,Haiti,Kpl Peti Kemas/Container,137,IMO 77419,TCE111325,64562,Lego,Asuransi Jiwa Bumi Putra 1912,Soepomo,Jepara,Ambalau,Lucas Andersen,Nicaragua,,,,E,6,TNI AL,Kpl Kayu,
Tindak Terror di Laut,Level 6,07/05/2014,22:50,111.31291,-5.40285,Laut Jawa,"Maharshi Krishnatreya, LPG Tanker",Laos,Kpl Pemerintah,248,IMO 97394,WZE5101,18298,Layar,PT. Sky Light Multitrada,Danappa,Mumugu,Pacitan,Arnold Mononutu,Afghanistan,,,,D,2,TNI AD,Kpl Layar,
Tindak Terror di Laut,Level 4,06/08/2019,05:40,109.21437,-4.50325,Laut Jawa,Arnold Mærsk,Malaysia,Bulker/Kpl Pengangkut Barang Curah,227,IMO 88726,SEP10174,62871,Layar,PT. Suryana Istana Pasundan,Padmodiputro,Glimandangin,Nusa Penida (Toyapakeh),Djoeanda Kartawidjaja,Bolivia,,,,D,4,TNI,Tongkang,
Tindak Terror di Laut,Level 3,27/11/2015,17:00,119.0305747,-7.979397,Laut Flores,Xin Los Angeles,Nicaragua,Kpl Pengebor/Drillship,110,IMO 84743,GNB101716,47532,Sandar,PD. Anugerah Sejati,Afiat Yuris,Tepeleo/Tapaleo,Biak,Soepratman,Tokelau,,,,C,5,TNI,Tug Boat/Kpl Tunda,
Tindak Terror di Laut,Level 2,10/01/2017,17:55,122.1271383,3.99386335,Laut Sulawesi,MV Avenue Star,Algeria,Kpl Peti Kemas/Container,114,IMO 56152,RTD41222,31681,Lego,PT. Bank Nisp,Rama Yaya,Sei Berombang,Dawai,Pangaribuan,Vietnam,,,,E,2,TNI AU,Tug Boat/Kpl Tunda,
Tindak Terror di Laut,Level 9,30/05/2014,02:55,129.744008,-5.07065735,Laut Banda,MV Ancylus,Tunisia,Kpl Kayu,221,IMO 41361,FKP15912,18811,Lego,PT. Titipan Varaz Ekspres,Alexander N'Doumbou,Weda,Belopa,Jona Senilagakali,St. Pierre & Miquelon,,,,E,3,TNI,Tanker,
Tindak Terror di Laut,Level 3,11/09/2016,02:40,136.3386774,0.9999293,Laut Halmahera,MV eut Strait (T-AK-W9519),Kyrgyzstan,Kpl Ikan,181,IMO 34827,UFY82011,39691,Sandar,CV. Geulis Indah,Susanty,Manitingting,Gorom,Whitney,Iraq,,,,D,5,TNI AL,Kpl Pesiar,
Tindak Terror di Laut,Level 5,11/10/2017,18:10,125.7084694,-6.1366813,Laut Banda,Histria Azure,Tonga,Kpl Pengebor/Drillship,144,IMO 28726,UJZ14199,22682,Layar,PT. Trans Binatama Indonesia,Suko,Papela,Patimban,Suharti,Antigua & Barbuda,,,,C,4,Polri,Kpl Layar,
Tindak Terror di Laut,Level 3,26/02/2019,00:50,136.783791,1.61921936,Laut Halmahera,MV Empire MacColl,Seychelles,Tug Boat/Kpl Tunda,116,IMO 13172,EFM241114,52278,Lego,PT. Biro Grata Mandiri,Laksono,Ereke,Raha,Dossena,Kiribati,,,,A,3,Bea Cukai,Kpl Ro-Ro,
