kategori,subkategori,tanggal,jam,latitude,longitude,tempat kejadian,nama kapal,bendera kapal,jenis kapal,berat kapal,IMO,Call Sign,MMSI,status kapal,nama perusahaan,nama pemilik,pelabuhan terakhir,pelabuhan tujuan,kapten kapal,kewarganegaraan,jumlah kru,pok/org afiliasi,modus operandi,sumber_klasifikasi_berita,isi_berita,pemeriksa,kapal penangkap,deskripsi
Piracy,Level 4,27/02/2016,01:05,119.5732052,-7.26001325,Laut Flores,"Gudrun Mærsk, container ship for Maersk Line",Falkland Is.,Kpl Peti Kemas/Container,192,IMO 13412,EOV986,17826,Layar,PT. Bosko Logistic,Jeon Sung-Ha,Kaimana,Eci,Sebastin Fernndez,Thailand,,,,C,1,TNI AL,Kpl Penyelamat/Lifeboat,
Piracy,Level 2,08/01/2018,23:35,106.98019,-5.09659,Laut Jawa,Shuttle tanker,St. Lucia,Speed Boat,162,IMO 95314,XII102419,12426,Lego,PT. Indomarco Primata,Rahadi,Para,Sibigo,Lavoisier,Puerto Rico,,,,C,5,Bea Cukai,Kpl Pengebor/Drillship,
Piracy,Level 1,23/11/2015,11:50,125.5436998,-4.99024732,Laut Banda,MV Erika,Tonga,Kpl Pemadam Kebakaran/Fireboat,226,IMO 85361,FHB664,62252,Layar,PT. Bahtera Dunia Pratama,Hasina Wajed,Pasipalele,Pemenang,Sayuri Kokush,Azerbaijan,,,,C,3,Polri,Kpl Ikan,
Piracy,Level 1,12/06/2015,03:40,106.89531,-4.32611,Laut Jawa,Akebono Maru,Somalia,Kpl Kayu,205,IMO 57333,IGS20514,14961,Lego,PT. Bintang Jaya Trans,Freddy Adu,Kalibaru,Barus,Slaven Bili,Wallis & Futuna,,,,F,2,Bea Cukai,Kpl Pengeruk/Dredger,
Piracy,Level 2,21/08/2015,08:25,118.8943512,-7.54744494,Laut Flores,MOL Enterprise,Antarctica,Tongkang,144,IMO 74439,GHY625,25623,Sandar,PT. Elang Buana Perkasa,Enkhbayar,Manado,Fogi,Putria Dewita,Norfolk I.,,,,D,6,Polri,Kpl Peti Kemas/Container,
Piracy,Level 4,18/11/2015,06:40,129.3413458,-6.40548329,Laut Banda,MT Haven,Liberia,Kargo/Barang,100,IMO 26534,HIQ171121,21938,Lego,PT. Gamma Epsilon ,Juan Carlos Henao,Oransbari,Mandopolo/Jojame,Ricky Harun,New Zealand,,,,B,3,TNI AD,Tug Boat/Kpl Tunda,
Piracy,Level 2,11/08/2015,12:15,125.9260466,-6.16212612,Laut Banda,SS Suevic,Romania,Speed Boat,248,IMO 66265,BVE343,35597,Lego,Berdikari,Yun Po,Tanjung Priok,Teluk Tapang,Megumi,Sudan,,,,A,6,Polri,Tanker,
Piracy,Level 3,11/12/2015,01:05,125.6120809,-5.07597678,Laut Banda,SS Gallic,Cameroon,Kpl Kayu,198,IMO 71446,LAG112510,81362,Sandar,PT. Catur Ekapurcanga Indah,J. Molina,Riung,Beo,Ballardini,Georgia,,,,D,4,TNI AD,Kpl Pengeruk/Dredger,
Piracy,Level 1,09/05/2019,03:25,118.6782727,-6.55983165,Laut Flores,MV Virginian (T-AK 9205),Israel,Kpl Derek/Crane,204,IMO 61486,LAG112510,47292,Layar,PD. Anugerah Sejati,Paulo Muwanga,Talaga Raya,Kuala Enok,Jzef,Somalia,,,,C,6,TNI AD,Kpl Kayu,
Piracy,Level 1,09/11/2018,01:15,124.280269,3.37104614,Laut Sulawesi,MT Stolt Valor,Puerto Rico,Kargo/Barang,108,IMO 21873,XEW31723,26173,Lego,PT. Nusantara Indoglobal Cargo,Eisaku,Segun,Menggala,Roald Hoffmann,Eritrea,,,,B,6,TNI,Kpl Derek/Crane,
Piracy,Level 3,04/02/2019,12:25,108.39823,-4.31252,Laut Jawa,SS Belgic,Ukraine,Kpl Nelayan,143,IMO 56431,EDV21236,38879,Layar,PT. Astragraphia Xprins indonesia,Vidiadhar,Kuala Semboja/Sebulu,Namrole,Martn Vzquez,Uzbekistan,,,,A,1,Polri,Kpl Nelayan,
Piracy,Level 3,14/01/2018,17:05,129.9628658,0.57100558,Laut Halmahera,"Umm Slal, LNG Tanker",South Korea,Bulker/Kpl Pengangkut Barang Curah,121,IMO 46197,WYV4313,82942,Sandar,PT. Gema Lintas Semesta,Dobrolovich,Darume,Dorosagu,Mick Thomson,Niue,,,,D,6,TNI,Kargo/Barang,
Piracy,Level 1,22/04/2015,22:55,109.13464,-5.14264,Laut Jawa,MV eut Strait (T-AK-W9519),The Bahamas,Kpl Peti Kemas/Container,250,IMO 59446,EAM16524,34631,Lego,PT. Risa Pratama Nusantara,Seeger,Fak-fak,Labuan Bajo,Bocundji Ca,Morocco,,,,B,5,TNI AU,Kpl Peti Kemas/Container,
Piracy,Level 4,24/10/2016,22:00,122.3219782,3.41217449,Laut Sulawesi,MS Costa Allegra,Morocco,Penumpang,224,IMO 28628,AOX11810,25243,Lego,PT. Suryana Istana Pasundan,Yogie Suardi Memet,Marampit,Teluk Palu,Herlinda,Australia,,,,B,6,Bakamla,Kpl Selam,
Piracy,Level 1,19/05/2019,16:55,131.1468522,1.2871879,Laut Halmahera,MV Monchegorsk,New Zealand,Kargo/Barang,100,IMO 31324,UMS252325,82212,Lego,Nusantara,Shwe,Segun,Lakara,tienne Didot,Chile,,,,A,3,TNI AL,Tongkang,
Piracy,Level 2,10/04/2015,13:35,130.3701271,-5.5449802,Laut Banda,Salem,Italy,Kpl Ikan,106,IMO 88172,KXS14237,35141,Layar,PT. Kemala Putra Panglima 14,Yudia,Dobo,Bunta,Mutojib,Czech Republic,,,,A,6,Bea Cukai,Kpl Pengebor/Drillship,
Piracy,Level 4,04/10/2017,20:55,131.4056448,0.52580204,Laut Halmahera,MV Maj. Bernard F. Fisher (T-AK-4396),Libya,Kpl Pemadam Kebakaran/Fireboat,224,IMO 65315,YIY22216,77984,Layar,PT. Jala Sutera Indoraya,Tengku Erry,Tanjung Laut,Siompu,Ikeda Hayato,Ethiopia,,,,C,2,TNI AD,Survey/Kpl Survei,
Piracy,Level 1,05/05/2019,11:35,116.4896344,-6.53734355,Laut Flores,SS Georgic,Tunisia,Kpl Selam,150,IMO 82584,ZXL3313,42741,Lego,PT. Reycom Document Solusi,Terence Kongolo,Lampia,Sunda Kelapa,Ayudia Bing,Israel,,,,A,6,TNI,Penumpang,
Piracy,Level 1,20/06/2015,11:05,106.71138,-5.06267,Laut Jawa,USS Alnitah (AK-127),Northern Mariana Is.,Kargo/Barang,239,IMO 73656,KAF22106,44342,Layar,PT. Direga Rayakonsult,Johann Heinrich Fssli,Benete,Sungai Nyamuk/Sebatik,Cabaas,Malta,,,,B,2,TNI AD,Kpl Derek/Crane,
Piracy,Level 1,23/02/2019,02:25,107.0592,-4.11453,Laut Jawa,SS Runic,Cambodia,Survey/Kpl Survei,210,IMO 78475,RAF52114,58433,Lego,PT. Ravera Angkasa Mandiri,Aprilio,Talaga Raya,Moutong,Candice Swanepul,Macedonia,,,,B,4,TNI AU,Kpl Pengebor/Drillship,
Piracy,Level 4,03/11/2018,17:50,123.9130991,3.34152329,Laut Sulawesi,MV Macoma,Georgia,Tug Boat/Kpl Tunda,176,IMO 77915,DXW379,49137,Lego,PT. Abjad Barco Lamhin,Kamila Andini,Kaimana,Sadai,Maya Rumantir,China,,,,C,5,TNI,Penumpang,
Piracy,Level 4,25/07/2019,00:05,126.526359,-6.61438549,Laut Banda,USS Aludra (AK-72),Libya,Kpl Nelayan,193,IMO 74474,XKZ5326,72518,Layar,PT. Alfindo Trans Courier,Florencia Nanlohy Mobalen,Jeneponto,Tual,Louis Moult,Guadeloupe,,,,F,5,KKP,Bulker/Kpl Pengangkut Barang Curah,
Piracy,Level 1,17/04/2019,20:00,130.8699407,2.06734457,Laut Halmahera,SS Ionic,St. Lucia,Kargo/Barang,154,IMO 89413,KHS18143,96853,Sandar,Hindra Motor,Farouk Afero,Sukadana,Sampang,Riera,Hungary,,,,F,2,TNI AU,Tanker,
Piracy,Level 3,22/04/2014,08:05,119.0462001,-7.61631779,Laut Flores,USS Allioth (AK-109),Faroe Is.,Kpl Nelayan,101,IMO 14748,HNL837,59918,Lego,PT. Mekar Lintas Nusa,Ali Abdullah,Probolinggo,Glimandangin,Ksenia Sitnik,Greenland,,,,E,1,Bea Cukai,Kpl Penyelamat/Lifeboat,
Piracy,Level 2,10/09/2018,00:45,119.682458,3.66109413,Laut Sulawesi,Aranui 3,South Korea,Bulker/Kpl Pengangkut Barang Curah,134,IMO 65437,GRX19518,27674,Sandar,PT. Mitra Berjaya Sukses Sejahtera,Bharrat,Banten/Cigading,Kataloka/Ondor,Robinson,Albania,,,,F,6,TNI,Tongkang,
Piracy,Level 1,19/12/2019,10:00,110.37971,-5.37586,Laut Jawa,SS Desabla,Paraguay,Kpl Penyelamat/Lifeboat,178,IMO 55593,OPH1642,25547,Sandar,PT. Andalan Mandiri Ekspress,Tom Cruise,Kempo,Cilacap,Saadi al,Libya,,,,E,1,Bea Cukai,Kpl Pengebor/Drillship,
Piracy,Level 3,11/08/2019,16:05,108.60018,-4.72147,Laut Jawa,SS Georgic,Turkey,Kpl Ro-Ro,156,IMO 12562,AVR151121,57831,Layar,PT. Trimudilah Inti Mandiri,Yuswandari,Sikeli,Bintuni,Charlie Chandra,Netherlands,,,,D,1,Bakamla,Kpl Pengeruk/Dredger,
Piracy,Level 2,29/11/2016,12:40,107.41665,-6.0521,Laut Jawa,MV Sea Empress,Bahrain,Tanker,173,IMO 84491,ACK31611,55678,Lego,Toko Lili,Eka Putra,Dawera/Dawelor,Inawatan,Jenna Gozali,Rwanda,,,,A,2,Polri,Kpl Pemadam Kebakaran/Fireboat,
Piracy,Level 4,21/12/2017,07:15,120.3819689,3.93489824,Laut Sulawesi,MV Stolt Strength,Sudan,Kpl Nelayan,221,IMO 98759,ACW26423,42727,Lego,PT. Perishable Logistics Indonesia,Han Chae-young,Bawean,Muara Angke,Louise Anastasya,Indonesia,,,,E,3,KKP,Kpl Peti Kemas/Container,
Piracy,Level 3,13/04/2018,00:00,131.7207999,1.8819692,Laut Halmahera,Thomas W. Lawson,Malaysia,Supply Ship,218,IMO 79118,ZMA31518,32913,Sandar,PT. Rajawali Dirgantara Perkasa,Manuel Flores Snchez,Bantaeng,Batang,Kuritsyn,Vietnam,,,,A,5,TNI AL,Kpl Penyelamat/Lifeboat,
Piracy,Level 1,27/04/2017,12:10,110.6269,-5.97519,Laut Jawa,MSC Carmen,Guinea-Bissau,Tanker,153,IMO 17572,TQZ7910,13735,Lego,PT. Mirantha Nuansa Ayu,Uli Herdinansyah,Boom Baru/Palembang,Lawele,Courtland Agre,Macedonia,,,,A,1,TNI AD,Kpl Penyelamat/Lifeboat,
Piracy,Level 2,03/08/2014,19:20,129.5522835,-6.84501138,Laut Banda,USS Albireo (AK-90),Kazakhstan,Kpl Layar,112,IMO 98961,KBR21113,34798,Sandar,PT. Pelangi Sukses Cemerlang,Tasha Khalida,Kaimana,Yaba,Flix Borja,Senegal,,,,A,1,TNI AU,Kpl Nelayan,
Piracy,Level 4,12/02/2015,15:50,109.7258,-5.3265,Laut Jawa,SS Georgic,South Africa,Kpl Ro-Ro,239,IMO 92249,QVG31511,26414,Layar,PT. Elang Buana Perkasa,Widya,Jinato,Meranti/Dorak,Deniss,Singapore,,,,C,1,TNI,Kpl Pesiar,
Piracy,Level 3,28/09/2017,04:30,119.6264803,-7.1634165,Laut Flores,SS Mayaguez,Tokelau,Kargo/Barang,142,IMO 17113,IAL13510,74314,Layar,PT. Uni Logistik Indonesia,Bachtiar Datuk Pado,Talaga Raya,Namrole,Michurin,Zimbabwe,,,,F,1,KKP,Tanker,
Piracy,Level 4,15/03/2016,00:35,119.0676655,-7.36637924,Laut Flores,SS Nomadic,Antigua & Barbuda,Penumpang,235,IMO 42371,FIT22126,41852,Layar,PT. Trimudilah Inti Mandiri,Static-X,P. Sebesi,Depapre,Yasir,Spain,,,,A,2,TNI AU,Speed Boat,
Piracy,Level 4,04/06/2016,18:40,132.1310103,-0.04870766,Laut Halmahera,SS Tropic ||,Cape Verde,Speed Boat,192,IMO 71829,JEE16126,13224,Layar,PD. Guma Karya,Yukichi,Pangkalan Brandan,Sunda Kelapa,Brenner,South Georgia & the South Sandwich Is.,,,,F,1,TNI AL,Survey/Kpl Survei,
Piracy,Level 4,02/03/2014,14:30,135.8068384,0.86659102,Laut Halmahera,MV Erika,Peru,Penumpang,104,IMO 28846,CQG11148,15814,Sandar,PT. Ekamatra Rizqi Anugrah,Ximena Navarrete,Talang Duku,Bisui,Whittaker,Guam,,,,C,6,KKP,Speed Boat,
Piracy,Level 1,27/01/2017,12:30,123.4682696,2.39080308,Laut Sulawesi,Altmark,Liechtenstein,Penumpang,154,IMO 32662,XGR151821,26836,Layar,PT. Sky Light Multitrada,Maiorescu,Dabo Singkep,Pamatata,Anna Ishida,Burkina Faso,,,,D,5,Bea Cukai,Speed Boat,
Piracy,Level 2,21/12/2015,19:30,125.635815,-6.52979968,Laut Banda,Hansa Carrier,Zimbabwe,Kpl Pemadam Kebakaran/Fireboat,248,IMO 66261,FCC202121,47634,Lego,PT. Satria Antaran Prima,David Cameron,Segun,Galesong,Henry Damin,Germany,,,,D,6,Bakamla,Kpl Militer,
Piracy,Level 1,12/01/2015,09:40,129.4624404,-5.40591217,Laut Banda,USS Ara (AK-136),Congo,Kpl Penyelamat/Lifeboat,166,IMO 68532,SFA31224,73542,Layar,CV. Geulis Indah,Alfred Kastler,Sungai Pakning,Seget,Antonio Chang,Virgin Is.,,,,D,3,Bakamla,Kpl Penyelamat/Lifeboat,
Piracy,Level 3,05/07/2014,19:05,130.8468214,0.48121936,Laut Halmahera,MV Harpa,Italy,Kpl Selam,217,IMO 97356,ZLQ19171,68252,Lego,PT. Nirwana Indah Cemerlang,Riccardo Cazzola,Toboali,Fak-fak,Pabn,Chile,,,,F,5,TNI AD,Kpl Pengeruk/Dredger,
Piracy,Level 3,17/01/2019,00:35,118.4977444,-7.62856546,Laut Flores,MSC Sabrina,Turkey,Kpl Kayu,233,IMO 13411,DCG11197,89716,Sandar,Asuransi Jiwa Bumi Putra 1912,Ali Mohammed,Maidi,Parit Rempak,Syed Ahmad,Myanmar,,,,B,6,TNI AD,Tanker,
Piracy,Level 4,25/07/2014,17:50,119.0961599,-6.95669922,Laut Flores,"TSS Golfito, banana boat of Fyffes Line",Serbia,Kpl Selam,154,IMO 51356,ZWB10213,34122,Sandar,PT. Benua Expressindo Utama,Denis Arlashin,Daruba,Pigaraja,Juan Carlos Wasmosy Monti,Montserrat,,,,D,5,TNI AU,Kpl Pesiar,
Piracy,Level 1,19/05/2017,21:00,131.8862658,0.92355932,Laut Halmahera,USS Bali (ID-2483),Bermuda,Kpl Kayu,128,IMO 68849,PQN51613,71287,Lego,Game Spot,Yudhi,Kaimana,Parlimbungan Ketek,Diego Ribas da Cunha,Niue,,,,C,2,Polri,Kpl Pengeruk/Dredger,
Piracy,Level 4,29/01/2019,12:55,126.9869815,-5.64591461,Laut Banda,SS Tropic,Romania,Kpl Kayu,245,IMO 75114,JGL15201,73934,Sandar,PT. Gamma Epsilon ,Kim Kyu,Banggai,Batang,Piris,Sri Lanka,,,,F,3,TNI,Tanker,
Piracy,Level 3,14/06/2014,04:30,118.7725038,-7.27996908,Laut Flores,NYK Vega,Reunion,Kpl Pengeruk/Dredger,154,IMO 84695,AQF102523,86572,Layar,PT. Three Global Pratama Indonesia,Kang Jiyoung,Ansus,Damar,Andrianampoinimerina,Bhutan,,,,E,2,Bea Cukai,Speed Boat,
Piracy,Level 2,08/09/2018,00:15,125.3988281,-4.22518402,Laut Banda,Mærsk Stralsund,Egypt,Kpl Selam,208,IMO 59659,JQD4114,58331,Lego,PT. Dharmasa Adi Sejahtera,Maleyev,Ujung Jampea,Pamatata,Abdul Rahman Hashim,Uganda,,,,B,1,Bea Cukai,Tug Boat/Kpl Tunda,
Piracy,Level 3,06/11/2016,03:45,109.68728,-4.73491,Laut Jawa,U-Sea Saskatchewan,"Congo, DRC",Tanker,193,IMO 75397,ART121712,92777,Layar,PT. Anggun Cipta Internusa,Habib Ali Al Jufri,Saonek,Dumai,Mathijsen,Mauritania,,,,E,3,TNI AL,Tongkang,
Piracy,Level 4,15/09/2014,10:05,107.09633,-6.06192,Laut Jawa,SS Bandirma,Greenland,Kpl Derek/Crane,136,IMO 49937,VQV141014,76658,Layar,PT. Gilsum Jasa Semesta,Helmy Yahya,Gunung Sitoli,Maligano,Rustam Effendy Nainggolan,El Salvador,,,,B,2,TNI AL,Tug Boat/Kpl Tunda,
Piracy,Level 2,18/07/2017,04:50,127.9982153,-4.43637311,Laut Banda,MV Stolt Strength,Pitcairn Is.,Kpl Pengebor/Drillship,143,IMO 39733,OFG201310,31653,Sandar,CV. Graha Multi Sarana,Luca Lulli,Mahaleta,P. Sailus,Ery,United Kingdom,,,,E,4,TNI AU,Supply Ship,
Piracy,Level 2,19/11/2018,20:40,126.4490419,-4.30635874,Laut Banda,"Umm Laqhab, LPG Tanker",Laos,Kpl Derek/Crane,184,IMO 47875,IVH2238,32256,Layar,Toko Lili,Soemarno Soewandi,Pekalongan,Oransbari,Roy Contout,Germany,,,,D,5,Bea Cukai,Bulker/Kpl Pengangkut Barang Curah,
Piracy,Level 3,13/04/2015,08:40,127.750198,-6.70521409,Laut Banda,Xin Los Angeles,Netherlands,Kpl Layar,117,IMO 14393,GJY112516,44229,Sandar,PT. Api Biru Nusantara,Jan Fischer,Pasean,Sungai Guntung,Clment Grenier,United Arab Emirates,,,,A,3,KKP,Kpl Nelayan,
Piracy,Level 3,05/03/2019,07:55,110.61322,-5.12656,Laut Jawa,USS Azimech (AK-124),Netherlands,Tug Boat/Kpl Tunda,231,IMO 74788,BZM4415,89929,Layar,PT. Biro Grata Mandiri,Artur Dryayev,Banemo,Teluk Palu,Khalyavin,Cyprus,,,,E,6,KKP,Kpl Pengeruk/Dredger,
Piracy,Level 2,14/02/2017,01:45,106.91289,-4.19065,Laut Jawa,Mærsk Stralsund,Sao Tome & Principe,Kpl Pengeruk/Dredger,204,IMO 71848,ECH18313,81463,Lego,PT. Sinar Parahyangan Abadi,Fadhli,Ilwaki,Parit Rempak,Snchez Cerro,Tonga,,,,C,3,Polri,Kpl Pemadam Kebakaran/Fireboat,
Piracy,Level 2,01/01/2017,19:00,107.28007,-4.62326,Laut Jawa,Hansa Carrier,Anguilla,Bulker/Kpl Pengangkut Barang Curah,132,IMO 15339,GJT13325,46528,Layar,PT. Biro Grata Mandiri,Allya Rossa,Air Bangis,Banjarmasin,Timo Furuholm,Dominica,,,,C,3,Bakamla,Kpl Pengebor/Drillship,
Piracy,Level 2,08/05/2016,19:10,125.2810085,-5.80621068,Laut Banda,SS Prospector,Marshall Is.,Kpl Ro-Ro,155,IMO 35391,FKQ32024,25871,Layar,PT. Daya Adira Mustika,Thanom Kittikachorn,Senayang,Oepoli,Raweyai,Denmark,,,,F,4,TNI,Kpl Pemerintah,
Piracy,Level 2,21/12/2019,18:20,117.8315731,-7.0188397,Laut Flores,MV Craigantlet,Trinidad & Tobago,Kpl Pengeruk/Dredger,159,IMO 29714,UEY15819,93994,Layar,PT. Dexter Ekspressindo,Zoli,Belinyu,Loleo Jaya,Syarifuddin Alambai,Czech Republic,,,,A,1,Polri,Penumpang,
Piracy,Level 4,13/07/2018,04:30,111.44042,-4.48507,Laut Jawa,Shuttle tanker,Colombia,Kpl Penyelamat/Lifeboat,191,IMO 79571,JYU7117,47634,Sandar,PT. Tpal Ekspres Indonesia,Ading Affandie,Malakoni/P. Enggano,Sukadana,Papakouli,Sierra Leone,,,,A,6,TNI,Kpl Penyelamat/Lifeboat,
Piracy,Level 1,24/06/2014,06:50,108.04477,-5.33827,Laut Jawa,MV Maj. Bernard F. Fisher (T-AK-4396),Switzerland,Kpl Pemadam Kebakaran/Fireboat,148,IMO 12155,RMA121823,63442,Lego,PT. Trans Anugrah Logistik,Yusron Ihza,Ulu Siau,Lapuko,Thomas Kral,South Korea,,,,D,2,TNI AU,Kpl Pengebor/Drillship,
Piracy,Level 3,20/08/2014,01:10,117.3354083,-7.23868561,Laut Flores,SS Mayaguez,Costa Rica,Kpl Derek/Crane,250,IMO 14871,QRO21247,21667,Layar,PT. Ekamatra Rizqi Anugrah,Kennedy Sr.,Jinato,Pulau Sambu,Julia Roberts,Monaco,,,,B,2,TNI AL,Kargo/Barang,
Piracy,Level 2,25/10/2019,20:05,127.6279481,-4.20812966,Laut Banda,Altmark,Bangladesh,Tongkang,119,IMO 33677,WYY25174,48153,Lego,PT. Lintas Nusa Ekspress,Bryant,Bagan siapi-api,Tembilahan,Nawaf Al,Nepal,,,,A,2,TNI,Tongkang,
Piracy,Level 4,15/05/2014,21:45,117.4591512,-6.5225614,Laut Flores,MS Stolt Surf,Rwanda,Kpl Pesiar,248,IMO 16272,LKZ3231,19218,Layar,Standard Chartered Bank,Makmun Murod,P. Raas,Subi,Brendan Fraser,Trinidad & Tobago,,,,E,1,Bea Cukai,Tug Boat/Kpl Tunda,
Piracy,Level 1,26/02/2015,02:10,116.8362643,-7.95052056,Laut Flores,Histria Azure,Cyprus,Kpl Militer,222,IMO 43434,UOR181920,82321,Layar,PT. Api Biru Nusantara,Violet Baudelaire,Gilimanuk,Tanjung Api-Api,Johannes Wouter Boutmy,Iraq,,,,A,2,Bakamla,Kpl Penyelamat/Lifeboat,
Piracy,Level 4,29/03/2018,23:05,123.3572344,1.9804301,Laut Sulawesi,MV Karen Danielsen,Somalia,Tongkang,160,IMO 45359,JOY23225,55919,Layar,PT. Bee Bersama Kargo,Paul Gray,Hatu Piru,Fak-fak,Djuri,Luxembourg,,,,D,4,Bakamla,Kpl Kayu,
Piracy,Level 3,11/02/2016,11:40,134.1981914,2.10209044,Laut Halmahera,Mærsk Stralsund,Cayman Is.,Speed Boat,206,IMO 92696,YXI5264,69539,Layar,PT. Risa Pratama Nusantara,Shohibul Faroji,Wakai,Lirang,Indra Safera,Kyrgyzstan,,,,F,4,KKP,Kpl Pengebor/Drillship,
Piracy,Level 2,29/02/2016,09:25,108.33935,-4.14697,Laut Jawa,SS Naronic,Maldives,Kargo/Barang,163,IMO 46875,ZJP931,39538,Lego,PT. Global Artha Abadi,Maria Farida Indrati,Pelaihari/Swarangan,Menui,Sudjarwo,Singapore,,,,E,5,TNI AD,Kargo/Barang,
Piracy,Level 2,05/01/2019,11:20,126.489689,-5.88987232,Laut Banda,MV Alexia,Equatorial Guinea,Kpl Kayu,170,IMO 33151,NIT18241,89725,Lego,Graha Elang,Franky,Tanjung Pura,Sungai Nyamuk/Sebatik,Briatore,Dominica,,,,B,2,Bea Cukai,Kpl Selam,
Piracy,Level 4,30/10/2014,01:50,110.64197,-4.10415,Laut Jawa,Torben Spirit,Singapore,Kpl Layar,170,IMO 26491,FXF202017,38941,Sandar,Bintang Terang,Oberoi,Senayang,Salakan,Adil Abdul-Mahdi,Rwanda,,,,B,2,TNI AL,Kpl Peti Kemas/Container,
Piracy,Level 2,26/07/2015,18:25,110.46816,-5.40868,Laut Jawa,Osaka Express,Mongolia,Survey/Kpl Survei,157,IMO 78238,YEV172413,36829,Layar,PT. Top Express,Henri Druey,Binanatu,Yenggarbun,Emanuel Herrera,Germany,,,,A,5,KKP,Supply Ship,
Piracy,Level 2,24/09/2017,06:55,123.4427442,4.12484662,Laut Sulawesi,MV Virginian (T-AK 9205),South Africa,Kpl Ikan,103,IMO 73761,HOH202012,88888,Layar,PT. Three Global Pratama Indonesia,Timo Gebhart,Natal / Sikara-kara,Balikpapan,Bnel,Zimbabwe,,,,E,2,TNI AD,Kpl Ro-Ro,
Piracy,Level 2,06/10/2018,10:00,124.5363307,3.86909915,Laut Sulawesi,SS Ionic,Jan Mayen,Kpl Penyelamat/Lifeboat,229,IMO 54996,FDZ24412,43913,Layar,PT. Fama Persada,Abshar,amahaii,Sikeli,Landy,St. Pierre & Miquelon,,,,C,4,TNI AL,Kpl Derek/Crane,
Piracy,Level 2,12/10/2018,18:30,108.3996,-5.52664,Laut Jawa,USS Bali (ID-2483),Iceland,Kpl Pengebor/Drillship,167,IMO 54586,BMO241926,27297,Sandar,Yayasan Fajar Taruna Harmonis,Herpavi Rachman,Lakara,Sukamara,Raja Nazrin Shah,French Southern & Antarctic Lands,,,,F,6,Bakamla,Kpl Ikan,
Piracy,Level 4,21/01/2015,19:30,127.1312525,-6.67527165,Laut Banda,MV Southern Lily,Jarvis I.,Kpl Pemerintah,133,IMO 19735,ZGU9222,74873,Lego,PT. Global Artha Abadi,Sollbauer,Pangkalan Bun,Glimandangin,Hendrick,Tajikistan,,,,E,2,TNI AD,Supply Ship,
Piracy,Level 1,17/12/2016,01:10,121.4784593,2.5114233,Laut Sulawesi,SS Atlantic Conveyor,Luxembourg,Kpl Ro-Ro,187,IMO 54297,ABP26810,68524,Sandar,PT. Nusantara Ekspress,Julius Lothar Meyer,Riung,Tagulandang,Victor Aaron,Iraq,,,,A,6,TNI AD,Tanker,
Piracy,Level 4,30/12/2017,11:40,137.4584107,0.77205124,Laut Halmahera,MV Sea Empress,Guam,Kpl Pesiar,146,IMO 88968,RTZ172518,86523,Sandar,Nusantara,Gian Paolo,Teluk Melano/Teluk Batang,Hatu Piru,Feinya,Benin,,,,E,4,TNI AL,Tongkang,
Piracy,Level 1,31/10/2016,07:10,111.44024,-5.0812,Laut Jawa,USS Bali (ID-2483),Jordan,Kpl Pemerintah,204,IMO 37417,CKR202623,82336,Layar,Hindra Motor,Izco,Paloh/Sakura,Galesong,Tobias Mayer,Jarvis I.,,,,E,5,TNI AU,Speed Boat,
Piracy,Level 4,23/12/2015,06:55,125.0935214,-6.19349503,Laut Banda,SS Arthur M. Anderson,United States,Kpl Penyelamat/Lifeboat,181,IMO 72431,RAQ121118,18125,Layar,PT. QQ World Express,Kenzabur,Sungai Pakning,Bumbulan,Vctor Ibarbo,St. Vincent & the Grenadines,,,,C,1,TNI,Kpl Layar,
Piracy,Level 4,22/04/2015,15:45,130.1308084,-5.84291493,Laut Banda,"Edith Mærsk, container ship for Maersk Line",Somalia,Kpl Pesiar,100,IMO 42667,UJA191916,13726,Sandar,PT. Globalindo Dua Satu Ekspres,Rupiah Banda,Pulau Seluan,Depapre,Hare-Brained,Reunion,,,,B,1,Bea Cukai,Tongkang,
Piracy,Level 1,11/05/2017,10:20,136.2448522,1.5946982,Laut Halmahera,MV Ancylus,Denmark,Kpl Ro-Ro,148,IMO 96279,BUR2153,25455,Layar,Game Master,Ja-Cheol,Atsy,Bintuhan/Linau,Yorrys,Greece,,,,A,4,Bakamla,Kpl Layar,
Piracy,Level 3,01/10/2018,05:10,124.1392678,3.38431154,Laut Sulawesi,SS Medic,Antarctica,Kpl Pesiar,162,IMO 36657,AAD112018,87744,Layar,PT. Ravera Angkasa Mandiri,Mary Harrison McKee,Lirang,Subi,Hanan,Bhutan,,,,C,1,TNI AD,Tanker,
Piracy,Level 4,26/10/2014,22:25,119.2074051,-6.81268777,Laut Flores,USS Alderamin (AK-116),Guinea-Bissau,Tanker,208,IMO 87636,JOM112517,77615,Sandar,PT. Bintang Jaya Trans,Horacio,Lipang,Nabire,Pance Pondaag,Kyrgyzstan,,,,C,5,Bakamla,Penumpang,
Piracy,Level 2,19/03/2017,19:55,127.1235884,-5.39444768,Laut Banda,MV Cristina A,Timor-Leste,Kpl Kayu,199,IMO 43329,PGF1882,19854,Sandar,PT. Ekspres Sistem Indonesia,Imanol Agirretxe,Boipinang,Jayapura,Edvard Bene,Bulgaria,,,,E,6,TNI,Kpl Ro-Ro,
